PAYEXT:1:901:UN::SG1;SG01;NAD;M;1;CTA;C;1;COM;C;1
PAYEXT:1:901:UN::SG2;SG02;FII;M;1;CTA;C;1;COM;C;1
PAYEXT:1:901:UN::SG3;SG03;INP;M;1;FTX;C;1;DTM;C;2
PAYEXT:1:901:UN::SG4;SG04;MOA;M;1;CUX;C;1;RFF;C;1
PAYEXT:1:901:UN::SG5;SG05;DOC;M;1;MOA;C;2;RFF;C;10;CUX;C;5;AJT;C;100;SG6;C;9999
PAYEXT:1:901:UN::SG6;SG06;DLI;M;1;MOA;C;2;CUX;C;1;AJT;C;10;PIA;C;5
PAYEXT:1:901:UN::SG7;SG07;NAD;M;1;FTX;M;6
PAYORD:1:901:UN::;PAYMENT ORDER MESSAGE;UNH;M;1;BGM;M;1;BUS;C;1;SG1;C;6;SG2;C;4;DTM;M;2;SG3;C;4;PAI;C;1;FCA;C;1;SG4;M;1;FTX;C;1;DOC;C;10;SG5;C;2;AUT;C;1;UNT;M;1
PAYORD:1:901:UN::SG1;SG01;NAD;M;1;CTA;C;1;COM;C;1
PAYORD:1:901:UN::SG2;SG02;FII;M;1;CTA;C;1;COM;C;1
PAYORD:1:901:UN::SG3;SG03;INP;M;1;FTX;C;1;DTM;C;2
PAYORD:1:901:UN::SG4;SG04;MOA;M;1;CUX;C;1;RFF;C;1
PAYORD:1:901:UN::SG5;SG05;NAD;M;1;FTX;M;6
REMADV:1:901:UN::;REMITTANCE ADVICE MESSAGE;UNH;M;1;BGM;M;1;RFF;C;10;SG1;C;20;FII;C;4;DTM;C;5;PAI;C;1;CUX;C;5;UNS;M;1;SG3;C;9999;UNS;M;1;MOA;M;1;FTX;C;5;UNT;M;1
REMADV:1:901:UN::SG1;SG01;NAD;M;1;SG2;C;5
REMADV:1:901:UN::SG2;SG02;CTA;M;1;COM;C;1
REMADV:1:901:UN::SG3;SG03;DOC;M;1;MOA;M;2;RFF;C;10;CUX;C;5;AJT;C;100;SG4;C;9999
REMADV:1:901:UN::SG4;SG04;DLI;M;1;MOA;C;2;CUX;C;1;AJT;C;10;PIA;C;5
