Faísca	0.00405	apelido
Faíscas	0.00058	apelido
Faisco	0.00029	apelido
Faísco	0.00029	apelido
Fajardo	0.00144	apelido
Falances	0.00087	apelido
Falardo	0.00144	apelido
Falcao	0.00260	apelido
Falcão	0.04739	apelido
Falcato	0.00116	apelido
Fale	0.00029	apelido
Falé	0.00289	apelido
Faleiro	0.00289	apelido
Falhas	0.00029	apelido
Falley	0.00087	apelido
Falorca	0.00058	apelido
Falua	0.00087	apelido
Familiar	0.00173	apelido
Fanado	0.00202	apelido
Fanca	0.00029	apelido
Fancaria	0.00029	apelido
Fançony	0.00029	apelido
Fandinga	0.00029	apelido
Faneca	0.00087	apelido
Faneco	0.00116	apelido
Fangueiro	0.00376	apelido
Fanha	0.00116	apelido
Fanhais	0.00058	apelido
Fantasca	0.00029	apelido
Fânzeres	0.00347	apelido
Fão	0.00347	apelido
Faquinha	0.00029	apelido
Fardilha	0.00087	apelido
Farela	0.00087	apelido
Fareleira	0.00087	apelido
Farelo	0.00087	apelido
Faria	0.46057	apelido
Farias	0.00896	apelido
Farinha	0.02947	apelido
Farinhas	0.00144	apelido
Farinho	0.00029	apelido
Farinhoto	0.00029	apelido
Faritas	0.00029	apelido
Farncisco	0.00029	apelido
Faro	0.00838	apelido
Farola	0.00029	apelido
Faroleiro	0.00058	apelido
Farracho	0.00029	apelido
Farrajota	0.00144	apelido
Farrapa	0.00029	apelido
Farrim	0.00029	apelido
Farroco	0.00029	apelido
Farrolas	0.00029	apelido
Farromba	0.00058	apelido
Farropo	0.00029	apelido
Farrulo	0.00029	apelido
Fartaria	0.00058	apelido
Farto	0.00116	apelido
Fartura	0.00087	apelido
Fatal	0.00058	apelido
Fateixa	0.00029	apelido
Fatela	0.00144	apelido
Fatia	0.00173	apelido
Fatuda	0.00058	apelido
Faure	0.00058	apelido
Fava	0.00144	apelido
Faval	0.00029	apelido
Favas	0.00144	apelido
Favier	0.00087	apelido
Favila	0.00029	apelido
Favila-Vieira	0.00029	apelido
Favilla	0.00029	apelido
Fazenda	0.00347	apelido
Fazendeiro	0.00376	apelido
Fazeres	0.00058	apelido
Fe	0.00087	apelido
Febra	0.00058	apelido
Fecha	0.00116	apelido
Fechas	0.00202	apelido
Fecheira	0.00144	apelido
Fedrizzi	0.00029	apelido
Fedtke	0.00087	apelido
Feerteira	0.00029	apelido
Feijao	0.00058	apelido
Feijão	0.00289	apelido
Feijo	0.00029	apelido
Feijó	0.00491	apelido
Feijoca	0.00058	apelido
Feijóo	0.00029	apelido
Feio	0.02023	apelido
Feira	0.00029	apelido
Feistkorn	0.00058	apelido
Feiteira	0.00347	apelido
Feiteirinha	0.00029	apelido
Feiteiro	0.00087	apelido
Feiticeiro	0.00029	apelido
Feitor	0.00173	apelido
Feitoria	0.00029	apelido
Feixa	0.00087	apelido
Feixeira	0.00029	apelido
Feleciano	0.00029	apelido
Feleja	0.00058	apelido
Felgar	0.00029	apelido
Felgas	0.00029	apelido
Felgueira	0.00029	apelido
Felgueiras	0.04103	apelido
Felício	0.01069	apelido
Felicíssimo	0.00087	apelido
Felino	0.00058	apelido
Felisbelas	0.00029	apelido
Felix	0.00376	apelido
Fenandes	0.00087	apelido
Fenrinha	0.00029	apelido
Fêo	0.00058	apelido
Feranande	0.00029	apelido
Ferão	0.00029	apelido
Feraz	0.00029	apelido
Fereeira	0.00058	apelido
Fereira	0.00231	apelido
Féria	0.00260	apelido
Ferin	0.00058	apelido
Férin	0.00058	apelido
Férlix	0.00029	apelido
Fernades	0.00231	apelido
Fernamdes	0.00029	apelido
Fernanades	0.00116	apelido
Fernande	0.00029	apelido
fernandes	0.00029	apelido
Fernandes	1.95899	apelido
Fernandesda	0.00058	apelido
Fernandez	0.00549	apelido
Fernández	0.00029	apelido
Fernandim	0.00087	apelido
Fernandinho	0.00087	apelido
Fernandos	0.00029	apelido
Fernandres	0.00029	apelido
Fernands	0.00029	apelido
Fernasdes	0.00029	apelido
Ferndandes	0.00029	apelido
Fernnades	0.00087	apelido
Ferra	0.00173	apelido
Ferrada	0.00029	apelido
Ferradais	0.00058	apelido
Ferradeira	0.00116	apelido
Ferradini	0.00116	apelido
Ferrador	0.00087	apelido
Ferradosa	0.00029	apelido
Ferrage	0.00029	apelido
Ferraira	0.00029	apelido
Ferramacho	0.00029	apelido
Ferramenta	0.00058	apelido
Ferrand	0.00029	apelido
Ferrao	0.00116	apelido
Ferrão	0.02369	apelido
Ferrari	0.00058	apelido
Ferraria	0.00116	apelido
Ferraro	0.00029	apelido
Ferrás	0.00029	apelido
Ferraz	0.08177	apelido
Ferráz	0.00029	apelido
Ferre	0.00029	apelido
Ferreia	0.00173	apelido
Ferreiera	0.00029	apelido
ferreira	0.00087	apelido
Ferreira	2.85846	apelido
Ferreirete	0.00029	apelido
Ferreirim	0.00029	apelido
Ferreirinha	0.00260	apelido
Ferreirinho	0.00116	apelido
Ferreiro	0.00173	apelido
Ferrenhas	0.00029	apelido
Ferrer	0.00144	apelido
Ferrera	0.00058	apelido
Ferrereira	0.00029	apelido
Ferreri	0.00058	apelido
Ferrete	0.00173	apelido
Ferrinha	0.00029	apelido
Ferrinho	0.00087	apelido
Ferrira	0.00058	apelido
Ferro	0.02340	apelido
Ferrolho	0.00058	apelido
Ferronha	0.00058	apelido
Ferros	0.00491	apelido
Ferrreira	0.00087	apelido
Fertuzinho	0.00029	apelido
Fertuzinhos	0.00376	apelido
Fesch	0.00029	apelido
Festa	0.00549	apelido
Festas	0.00549	apelido
Fetal	0.00058	apelido
Fétal	0.00058	apelido
Feteira	0.00144	apelido
Féteira	0.00029	apelido
Feu	0.00087	apelido
Fevereiro	0.00231	apelido
Fgueiredo	0.00029	apelido
Fiadeiro	0.00058	apelido
Fial	0.00116	apelido
Fialho	0.03034	apelido
Fiarresga	0.00029	apelido
Fichua	0.00058	apelido
Fidalgo	0.03930	apelido
Fidalgom	0.00029	apelido
Fiel	0.00058	apelido
Figeira	0.00029	apelido
Figo	0.00087	apelido
Figueira	0.05923	apelido
Figueiral	0.00058	apelido
Figueiras	0.01387	apelido
Figueirdo	0.00029	apelido
Figueiredo	0.30367	apelido
Figueirinha	0.00029	apelido
Figueirinhas	0.00058	apelido
Figueiró	0.00029	apelido
Figueiroa	0.00087	apelido
Figueirôa	0.00029	apelido
Figueredo	0.00029	apelido
Figuiredo	0.00029	apelido
Filda	0.00029	apelido
Filena	0.00087	apelido
Fileno	0.00058	apelido
Filgueira	0.00058	apelido
Filgueiras	0.00116	apelido
Filho	0.00231	apelido
Filhó	0.00087	apelido
Filipegraça	0.00029	apelido
Filipenunes	0.00029	apelido
Finisterra	0.00144	apelido
Fino	0.00376	apelido
Finote	0.00029	apelido
Fins	0.00289	apelido
Finuras	0.00029	apelido
Fiqueiredo	0.00029	apelido
Firme	0.00116	apelido
Firmeza	0.00029	apelido
Firminio	0.00029	apelido
Fischer	0.00144	apelido
Fisclher	0.00029	apelido
Fitas	0.00260	apelido
Fiteiro	0.00029	apelido
Fiuza	0.00405	apelido
Fiúza	0.00838	apelido
Fiúzade	0.00029	apelido
Flambó	0.00029	apelido
Flaminio	0.00116	apelido
Flamínio	0.00058	apelido
Flamino	0.00058	apelido
Flauzino	0.00116	apelido
Flaviana	0.00029	apelido
Fleming	0.00087	apelido
Flôr	0.00087	apelido
Flores	0.03612	apelido
Florido	0.00029	apelido
Flórido	0.00347	apelido
Florim	0.00058	apelido
Florio	0.00029	apelido
Florista	0.00029	apelido
Flosa	0.00058	apelido
Flot	0.00029	apelido
Floxo	0.00029	apelido
Floza	0.00029	apelido
Fogaça	0.00173	apelido
Fogeiro	0.00058	apelido
Foguete	0.00087	apelido
Foitinho	0.00029	apelido
Foito	0.00087	apelido
Foja	0.00029	apelido
Fojal	0.00029	apelido
Foje	0.00029	apelido
Fok	0.00029	apelido
Foles	0.00058	apelido
Folga	0.00029	apelido
Folgada	0.00029	apelido
Folgado	0.00693	apelido
Folha	0.00087	apelido
Folhadela	0.00433	apelido
Folhas	0.00058	apelido
Folhento	0.00029	apelido
Folque	0.00058	apelido
Folques	0.00029	apelido
Fomega	0.00029	apelido
Fonse	0.00029	apelido
Fonseca	0.41231	apelido
Fontainha	0.00087	apelido
Fontainhas	0.00173	apelido
Fontaínhas	0.00144	apelido
Fontao	0.00087	apelido
Fontão	0.00722	apelido
Fontarra	0.00029	apelido
Fonte	0.02774	apelido
Fonteboa	0.00029	apelido
Fontelas	0.00173	apelido
Fontenla	0.00058	apelido
Fontes	0.07686	apelido
Fonte-Santa	0.00029	apelido
Fontiela	0.00029	apelido
Fontinha	0.00318	apelido
Fontinhas	0.00029	apelido
Fonto	0.00029	apelido
Fontoura	0.01040	apelido
Foral	0.00029	apelido
Forbes	0.00058	apelido
Forcada	0.00029	apelido
Forest	0.00058	apelido
Forete	0.00029	apelido
Forjaz	0.00144	apelido
Formiga	0.00116	apelido
Formigal	0.00087	apelido
Formigo	0.00116	apelido
Formosinho	0.00289	apelido
Formoso	0.00173	apelido
Fornelos	0.00289	apelido
Forra	0.00116	apelido
Forreta	0.00116	apelido
Fortalezas	0.00029	apelido
Forte	0.02572	apelido
Fortes	0.01242	apelido
Fortio	0.00058	apelido
Fortuna	0.00838	apelido
Fortunas	0.00087	apelido
Fougo	0.00058	apelido
Fouto	0.00144	apelido
Foz	0.00144	apelido
Frada	0.00173	apelido
Frade	0.02080	apelido
Fradeira	0.00029	apelido
Fradinho	0.00231	apelido
Fradique	0.00376	apelido
Fradoca	0.00029	apelido
Fraga	0.03958	apelido
Fragão	0.00029	apelido
Fragata	0.00433	apelido
Fragateiro	0.00058	apelido
Fragoso	0.01994	apelido
Fráguas	0.00087	apelido
Fraiao	0.00029	apelido
Fraião	0.00029	apelido
Fralda	0.00029	apelido
Franca	0.00347	apelido
France	0.00144	apelido
Francês	0.00058	apelido
Francesco	0.00029	apelido
Francisquinho	0.00029	apelido
Franco	0.08495	apelido
Franganito	0.00029	apelido
Frango	0.00029	apelido
Franjão	0.00029	apelido
Franky	0.00058	apelido
Franqueira	0.00520	apelido
Franquinho	0.00058	apelido
Fraqueiro	0.00029	apelido
Fraquesa	0.00029	apelido
Frasco	0.00116	apelido
Frasquilho	0.00202	apelido
Frausto	0.00029	apelido
Fraústo	0.00087	apelido
Frávica	0.00058	apelido
Frayere	0.00029	apelido
Frayére	0.00029	apelido
Frazao	0.00144	apelido
Frazão	0.02051	apelido
Frechauth	0.00058	apelido
Freches	0.00202	apelido
Freira	0.00173	apelido
freire	0.00029	apelido
Freire	0.07079	apelido
Freiria	0.00087	apelido
Freitas	0.56863	apelido
Freitasd	0.00029	apelido
Freitasda	0.00029	apelido
Freitsa	0.00029	apelido
Freixa	0.00029	apelido
Freixeda	0.00087	apelido
Freixedelo	0.00116	apelido
Freixeiro	0.00029	apelido
Freixinho	0.00087	apelido
Freixo	0.00636	apelido
Frenandes	0.00058	apelido
Fresca	0.00029	apelido
Frescata	0.00058	apelido
Fresco	0.00058	apelido
Fresta	0.00058	apelido
Fretes	0.00058	apelido
Frexoso	0.00029	apelido
Frey	0.00087	apelido
Fria	0.00029	apelido
Friande	0.00144	apelido
Frias	0.01965	apelido
Frietas	0.00029	apelido
Friezas	0.00029	apelido
Frischknecht	0.00029	apelido
Froes	0.00173	apelido
Frois	0.00173	apelido
Fróis	0.00058	apelido
Froita	0.00029	apelido
Frommhold	0.00029	apelido
Fronteira	0.00058	apelido
Frota	0.00058	apelido
Froufe	0.00289	apelido
Frutoso	0.00029	apelido
Fuá	0.00029	apelido
Fuertes	0.00029	apelido
Fujaco	0.00029	apelido
Fula	0.00058	apelido
Fulgencio	0.00029	apelido
Fulgêncio	0.00116	apelido
Fulgênio	0.00029	apelido
Fumega	0.00087	apelido
Fundevila	0.00087	apelido
Fundo	0.00144	apelido
Funenga	0.00116	apelido
Furao	0.00029	apelido
Furão	0.00058	apelido
Furet	0.00029	apelido
Furrer	0.00029	apelido
Furriel	0.00058	apelido
Furstenau	0.00029	apelido
Furtado	0.04074	apelido
Fusco	0.00087	apelido
Fuzeta	0.00029	apelido
G.	0.01474	apelido
Gabadinho	0.00058	apelido
Gabão	0.00144	apelido
Gabellieri	0.00029	apelido
Gabirro	0.00029	apelido
Gaboleiro	0.00029	apelido
Gabrie	0.00029	apelido
Gabrielle	0.00058	apelido
Gachineiro	0.00144	apelido
Gadanho	0.00029	apelido
Gadelho	0.00116	apelido
Gado	0.00029	apelido
Gaffney	0.00029	apelido
Gagean	0.00087	apelido
Gageiro	0.00144	apelido
Gagliardini	0.00058	apelido
Gago	0.01589	apelido
Gaia	0.00144	apelido
Gaião	0.00116	apelido
Gaiato	0.00029	apelido
Gaié	0.00029	apelido
Gaifem	0.00087	apelido
Gaifém	0.00058	apelido
Gaio	0.00491	apelido
Gaiolas	0.00087	apelido
Gaipo	0.00029	apelido
Gaiteiro	0.00029	apelido
Gaivão	0.00029	apelido
Gaivoto	0.00116	apelido
Gala	0.00173	apelido
Galaio	0.00029	apelido
Galamarra	0.00029	apelido
Galamas	0.00058	apelido
Galamba	0.00289	apelido
Galambas	0.00029	apelido
Galante	0.00173	apelido
Galantinho	0.00029	apelido
Galão	0.00029	apelido
Galarza	0.00058	apelido
Galeano	0.00029	apelido
Galeão	0.00087	apelido
Galego	0.00289	apelido
Galêgo	0.00029	apelido
Galguinho	0.00029	apelido
Galha	0.00058	apelido
Galhanas	0.00144	apelido
Galhano	0.00116	apelido
Galhardas	0.00144	apelido
Galhardo	0.00405	apelido
Galhas	0.00029	apelido
Galhavano	0.00029	apelido
Galhego	0.00029	apelido
Galhetas	0.00029	apelido
Galheto	0.00029	apelido
Galhós	0.00029	apelido
Galhoz	0.00087	apelido
Galiau	0.00029	apelido
Galiére	0.00029	apelido
Galinha	0.00087	apelido
Galinho	0.00116	apelido
Galiota	0.00029	apelido
Galiza	0.00231	apelido
Galjano	0.00029	apelido
Gallardo	0.00029	apelido
Gallego	0.00058	apelido
Gallois	0.00029	apelido
Galo	0.00289	apelido
Galó	0.00029	apelido
Galrão	0.00058	apelido
Galrinho	0.00173	apelido
Galrito	0.00058	apelido
Galrote	0.00029	apelido
Galvao	0.00231	apelido
Galvão	0.02543	apelido
Galveias	0.00116	apelido
Galvez	0.00058	apelido
Gama	0.06183	apelido
Gamado	0.00029	apelido
Gamalho	0.00029	apelido
Gambão	0.00029	apelido
Gambetta	0.00029	apelido
Gambini	0.00029	apelido
Gamboa	0.00520	apelido
Gambôa	0.00029	apelido
Gameira	0.00144	apelido
Gameiro	0.01734	apelido
Gamelas	0.00231	apelido
Gamiera	0.00029	apelido
Gaminha	0.00058	apelido
Gamito	0.00376	apelido
Gamurça	0.00029	apelido
Ganchas	0.00058	apelido
Ganchinho	0.00029	apelido
Gancho	0.00231	apelido
Ganchos	0.00029	apelido
Ganço	0.00058	apelido
Gandaio	0.00029	apelido
Gandara	0.00116	apelido
Gândara	0.00116	apelido
Gandaraõ	0.00029	apelido
Gandarão	0.00173	apelido
Gandarela	0.00318	apelido
Gandarinho	0.00116	apelido
Gander	0.00029	apelido
Gandini	0.00058	apelido
Gando	0.00029	apelido
Gandra	0.01127	apelido
Gandum	0.00058	apelido
Gane	0.00029	apelido
Ganhao	0.00087	apelido
Ganhão	0.00318	apelido
Ganhitas	0.00058	apelido
Ganho	0.00116	apelido
Ganito	0.00029	apelido
Ganso	0.00029	apelido
Gante	0.00029	apelido
Gantes	0.00058	apelido
Gap	0.00029	apelido
Gapo	0.00058	apelido
Garanito	0.00231	apelido
Garção	0.00607	apelido
Garcês	0.00780	apelido
Garcez	0.01069	apelido
Garcêz	0.00087	apelido
Garcias	0.00173	apelido
Gardé	0.00058	apelido
Gardete	0.00058	apelido
Gardner	0.00029	apelido
Garelha	0.00058	apelido
Garês	0.00029	apelido
Gargalo	0.00058	apelido
Garganta	0.00144	apelido
Gargaté	0.00058	apelido
Garilho	0.00058	apelido
Garim	0.00318	apelido
Gariso	0.00116	apelido
Garizo	0.00087	apelido
Garnacho	0.00058	apelido
Garnecho	0.00058	apelido
Garnel	0.00058	apelido
Garo	0.00029	apelido
Garrana	0.00029	apelido
Garrancho	0.00029	apelido
Garrão	0.00029	apelido
Garras	0.00029	apelido
Garrett	0.00173	apelido
Garrido	0.02658	apelido
Garrinhas	0.00029	apelido
Garrinho	0.00029	apelido
Garrochinho	0.00029	apelido
Garrucho	0.00144	apelido
Garruço	0.00058	apelido
Garrudo	0.00029	apelido
Gasalho	0.00116	apelido
Gascon	0.00029	apelido
Gasiba	0.00029	apelido
Gastar	0.00029	apelido
Gateira	0.00029	apelido
Gatinho	0.00058	apelido
Gato	0.00549	apelido
Gaudencio	0.00058	apelido
Gautier	0.00029	apelido
Gavaia	0.00058	apelido
Gavancha	0.00087	apelido
Gaveta	0.00058	apelido
Gavina	0.00260	apelido
Gavinho	0.00058	apelido
Gavinhos	0.00029	apelido
Gayo	0.00405	apelido
Gazela	0.00029	apelido
Gaziba	0.00029	apelido
Gázio	0.00058	apelido
Geada	0.00376	apelido
Geadas	0.00087	apelido
Geão	0.00087	apelido
Gee	0.00029	apelido
Geirinhas	0.00202	apelido
Gelasio	0.00029	apelido
Gelies	0.00029	apelido
Gemelgo	0.00058	apelido
Genelioux	0.00029	apelido
Génio	0.00029	apelido
Genova	0.00029	apelido
Genro	0.00029	apelido
Gens	0.00087	apelido
Gentil-Homem	0.00029	apelido
Geração	0.00087	apelido
Geraldes	0.02398	apelido
Geraz	0.00116	apelido
Gererdo	0.00029	apelido
Gerês	0.00058	apelido
Gerivaz	0.00029	apelido
Germaine	0.00029	apelido
Germino	0.00029	apelido
Geros	0.00029	apelido
Gerós	0.00029	apelido
Gerra	0.00029	apelido
Gésero	0.00029	apelido
Gesippe	0.00029	apelido
Gésippe	0.00029	apelido
Gesppe	0.00029	apelido
Gestosa	0.00029	apelido
Giachetta	0.00029	apelido
Giannoni	0.00029	apelido
Giao	0.00087	apelido
Gião	0.00376	apelido
Gibellino	0.00029	apelido
Giesta	0.00116	apelido
Giestas	0.00116	apelido
Giesteira	0.00462	apelido
Gigante	0.00520	apelido
Gilde	0.00087	apelido
Gilsanz	0.00029	apelido
Gilvaz	0.00058	apelido
Gimenez	0.00087	apelido
Ginestal	0.00029	apelido
Ging	0.00029	apelido
Ginga	0.00087	apelido
Gingeira	0.00173	apelido
Ginginha	0.00029	apelido
Ginja	0.00318	apelido
Giraldes	0.00029	apelido
Girante	0.00116	apelido
Girao	0.00087	apelido
Girão	0.00636	apelido
Girardier	0.00029	apelido
Girbal	0.00058	apelido
Giria	0.00029	apelido
Gírio	0.00029	apelido
Giro	0.00058	apelido
Girona	0.00029	apelido
Giroto	0.00144	apelido
Gís	0.00029	apelido
Giva	0.00029	apelido
Glaziou	0.00029	apelido
Glórias	0.00058	apelido
Gnçalves	0.00029	apelido
Gobil	0.00029	apelido
Goçalves	0.00058	apelido
Godefroy	0.00029	apelido
Godihno	0.00029	apelido
Godinho	0.05923	apelido
Godoi	0.00087	apelido
Goela	0.00029	apelido
Goes	0.00116	apelido
Goiana	0.00058	apelido
Goios	0.00058	apelido
Góios	0.00029	apelido
Gois	0.00607	apelido
Goís	0.00029	apelido
Góis	0.01358	apelido
Gòis	0.00029	apelido
Golias	0.00058	apelido
Golim	0.00087	apelido
Gomçalves	0.00029	apelido
Gome	0.00029	apelido
Gomers	0.00029	apelido
Gomes	1.50161	apelido
Gomes456815	0.00029	apelido
Gomesde	0.00029	apelido
Gomez	0.00231	apelido
Gomgel	0.00029	apelido
Gominho	0.00029	apelido
Gonaçalves	0.00029	apelido
Gonaçlves	0.00058	apelido
Gonç.	0.00029	apelido
Gonçalbes	0.00058	apelido
Gonçalinho	0.00058	apelido
Gonçalv	0.00029	apelido
´gonçalves	0.00029	apelido
Gonçalves	1.80441	apelido
Gonçaslves	0.00029	apelido
Gonçaves	0.00058	apelido
Gonçlaves	0.00058	apelido
Gondar	0.00116	apelido
Gonilho	0.00029	apelido
Gonlçalves	0.00029	apelido
Gontardo	0.00029	apelido
Gontinhas	0.00029	apelido
Gonzaga	0.01156	apelido
Gonzalez	0.00953	apelido
González	0.00347	apelido
Gordalina	0.00116	apelido
Gordinho	0.00029	apelido
Gordino	0.00087	apelido
Gordo	0.00289	apelido
Goren	0.00029	apelido
Gorette	0.00058	apelido
Gorgoço	0.00029	apelido
Gorgueira	0.00087	apelido
Gorgulho	0.00087	apelido
Gorito	0.00202	apelido
Gorjao	0.00087	apelido
Gorjâo	0.00029	apelido
Gorjão	0.00376	apelido
Gorra	0.00029	apelido
Goucha	0.00058	apelido
Goucho	0.00029	apelido
Goulao	0.00058	apelido
Goulão	0.00491	apelido
Goulart	0.01156	apelido
Goulartt	0.00058	apelido
Gourgel	0.00116	apelido
Gourlade	0.00029	apelido
Gouvea	0.00029	apelido
Gouvêa	0.00144	apelido
Gouveia	0.12280	apelido
Gouvinhas	0.00029	apelido
Goux	0.00087	apelido
Governo	0.00029	apelido
Graças	0.00347	apelido
Gracez	0.00029	apelido
Gracio	0.00202	apelido
Grácio	0.00636	apelido
Gracioso	0.00029	apelido
Graçoeiro	0.00058	apelido
Grade	0.00491	apelido
Grades	0.00116	apelido
Gradim	0.00289	apelido
Gradiz	0.00029	apelido
Graf	0.00029	apelido
Gragera	0.00029	apelido
Grainha	0.00029	apelido
Grais	0.00058	apelido
Gralha	0.00116	apelido
Gralheira	0.00029	apelido
Gramacho	0.00029	apelido
Gramata	0.00029	apelido
Gramoso	0.00058	apelido
Gramunha	0.00029	apelido
Granada	0.00058	apelido
Granadeiro	0.00087	apelido
Granado	0.00318	apelido
Granata	0.00029	apelido
Granate	0.00029	apelido
Grancha	0.00116	apelido
Grancho	0.00144	apelido
Grandão	0.00087	apelido
Grande	0.00029	apelido
Grandela	0.00058	apelido
Granel	0.00058	apelido
Grangeia	0.00202	apelido
Grangeio	0.00058	apelido
Grangeira	0.00029	apelido
Grangeiro	0.00029	apelido
Granger	0.00058	apelido
Granito	0.00202	apelido
Granja	0.01965	apelido
Granjo	0.00260	apelido
Granjon	0.00029	apelido
Grante	0.00029	apelido
Grãos	0.00029	apelido
Gravanita	0.00029	apelido
Gravata	0.00058	apelido
Gravato	0.00173	apelido
Grave	0.00520	apelido
Graveto	0.00029	apelido
Graziani	0.00087	apelido
Grazina	0.00433	apelido
Grech	0.00144	apelido
Grego	0.00231	apelido
Gregória	0.00029	apelido
Gregorio	0.00433	apelido
Grelha	0.00029	apelido
Grenha	0.00087	apelido
Grenho	0.00087	apelido
Grichen	0.00029	apelido
Grifo	0.00058	apelido
Grijó	0.00058	apelido
Gril	0.00029	apelido
Grillo	0.00029	apelido
Grilo	0.03670	apelido
Grima	0.00029	apelido
Grincho	0.00029	apelido
Griné	0.00058	apelido
Grisande	0.00029	apelido
Grisantes	0.00058	apelido
Gromicho	0.00144	apelido
Grosa	0.00058	apelido
Grossinho	0.00058	apelido
Grosso	0.00231	apelido
Grou	0.00087	apelido
Groz	0.00058	apelido
Grulha	0.00029	apelido
Grumete	0.00029	apelido
Grund	0.00087	apelido
Gruner	0.00029	apelido
Gsrcês	0.00029	apelido
Guadalupe	0.00433	apelido
Guallar	0.00058	apelido
Guapo	0.00087	apelido
Guarda	0.00260	apelido
Guardado	0.00347	apelido
Guardão	0.00058	apelido
Guarino	0.00029	apelido
Guarita	0.00029	apelido
Guedelha	0.00058	apelido
Guedes	0.12915	apelido
Gueidao	0.00029	apelido
Gueidão	0.00058	apelido
Gueifão	0.00144	apelido
Guerra	0.08379	apelido
Guerral	0.00029	apelido
Guerreiro	0.13233	apelido
Guerreiroa	0.00029	apelido
Guerrilha	0.00029	apelido
Guerrinha	0.00029	apelido
Guerrreiro	0.00029	apelido
Guetim	0.00029	apelido
Guia	0.00722	apelido
Guibarra	0.00029	apelido
Guieiro	0.00029	apelido
Guierreiro	0.00029	apelido
Guijá	0.00029	apelido
Guilhonato	0.00058	apelido
Guillot	0.00029	apelido
Guimaraes	0.01387	apelido
guimarães	0.00029	apelido
Guimarães	0.23462	apelido
Guímaro	0.00029	apelido
Guimas	0.00029	apelido
Guimil	0.00029	apelido
Guinapo	0.00029	apelido
Guincho	0.00029	apelido
Guindeira	0.00087	apelido
Guinea	0.00058	apelido
Guinote	0.00058	apelido
Guisantes	0.00029	apelido
Guise	0.00347	apelido
Guita	0.00029	apelido
Guizado	0.00029	apelido
Guizau	0.00029	apelido
Gulamhussein	0.00029	apelido
Gusman	0.00029	apelido
Gusmao	0.00029	apelido
Gusmão	0.00347	apelido
Guterres	0.00202	apelido
Gutha	0.00029	apelido
Gutierres	0.00087	apelido
H.	0.00260	apelido
Haddouch	0.00029	apelido
Haezaert	0.00058	apelido
Hafe	0.00116	apelido
Hall	0.00144	apelido
Hamid	0.00029	apelido
Handel	0.00087	apelido
Händel	0.00087	apelido
Hanriques	0.00029	apelido
Hans	0.00029	apelido
Harford	0.00029	apelido
Harris	0.00029	apelido
Hartyani	0.00029	apelido
Hasler	0.00029	apelido
Hasse	0.00029	apelido
Hayat	0.00029	apelido
Hayes	0.00058	apelido
Heimbeck	0.00029	apelido
Heise	0.00029	apelido
Heleno	0.00491	apelido
Hemsworth	0.00029	apelido
Heneni	0.00029	apelido
Henriques	0.20283	apelido
Henriques\	0.00029	apelido
Henriqueto	0.00202	apelido
Henroques	0.00029	apelido
Herbon	0.00029	apelido
Herdade	0.00029	apelido
Herdeiro	0.00231	apelido
Herédia	0.00029	apelido
Herene	0.00029	apelido
Hermann	0.00029	apelido
Hermoso	0.00087	apelido
Hermozilha	0.00029	apelido
Hernandez	0.00087	apelido
Herrero	0.00029	apelido
Herrmann	0.00058	apelido
Higgs	0.00029	apelido
Hilharco	0.00029	apelido
Hill	0.00029	apelido
Hingá	0.00029	apelido
Hintze	0.00058	apelido
Hipólito	0.01098	apelido
Ho	0.00029	apelido
Hockaday	0.00029	apelido
Hoffmann	0.00029	apelido
Hog	0.00029	apelido
Hoi	0.00029	apelido
Holbeche	0.00058	apelido
Hollerbusch	0.00029	apelido
Holm	0.00029	apelido
Holstein	0.00058	apelido
Holtremann	0.00029	apelido
Holzer	0.00116	apelido
Homem	0.00751	apelido
Honrado	0.00347	apelido
Hopffer	0.00029	apelido
Hora	0.00347	apelido
Hormigo	0.00144	apelido
Horta	0.02543	apelido
Hortas	0.00231	apelido
Hortelão	0.00029	apelido
Hortensio	0.00029	apelido
Howell	0.00029	apelido
Huet	0.00116	apelido
Humanes	0.00029	apelido
Hungria	0.00029	apelido
Ia	0.00029	apelido
Iacovino	0.00058	apelido
Ianhes	0.00029	apelido
Iap	0.00029	apelido
Iara	0.00029	apelido
Ideia	0.00029	apelido
Ideias	0.00116	apelido
Iglesias	0.00202	apelido
Iglésias	0.00520	apelido
Igreja	0.01965	apelido
Igrejas	0.00231	apelido
Il	0.00029	apelido
Ilari	0.00029	apelido
Ilharco	0.00173	apelido
Ilhéu	0.00116	apelido
Ilva	0.00029	apelido
Imaginário	0.00058	apelido
Imperadeiro	0.00202	apelido
Imperatori	0.00029	apelido
Imperial	0.00058	apelido
Império	0.00058	apelido
Inaçio	0.00029	apelido
Indami	0.00029	apelido
Indias	0.00029	apelido
Índias	0.00058	apelido
Inez	0.00058	apelido
Infante	0.00549	apelido
Inglês	0.00173	apelido
Inglez	0.00087	apelido
Inguane	0.00058	apelido
Injai	0.00116	apelido
Inocentes	0.00087	apelido
Inso	0.00029	apelido
Insua	0.00116	apelido
Ínsua	0.00058	apelido
Insuelas	0.00029	apelido
Inteiro	0.00058	apelido
Into	0.00029	apelido
Invêncio	0.00058	apelido
Inverno	0.00116	apelido
Ira	0.00029	apelido
Irima	0.00029	apelido
Irma	0.00087	apelido
Isabelinho	0.00029	apelido
Isidóro	0.00029	apelido
Isqueiro	0.00029	apelido
