0,647488,700209,706242,712106,718137,724107,729575,735132,740563,745769,750521,964995,1187114,1026830,427716,427716,427716,427716,427716,448481,495183,542177,595235,656634,714503,764396,592112,676276,855432,855432,855432,661234,427716,533999,855432,855432,855432,855432,855432,855432,1093377,1703843,1710864,1710864,1710864,1673869,1277232,1208998,1124368,1052254,983843,917054,867286,855432,855432,855432,855432,1524155,2357992,2613695,2227684,2236652,2356740,2424723,2433940,2434188,2433727,2432748,2431580,2430031,2326129,1710864,1052376,1011738,427716,427716,427716,427716,427716,427716,427716,966399,1046980,1046400,1046699,1047031,954495,1158180,1250311,1243518,1454729,2095416,2103299,2107384,1826472,1490805,1491120,1491120,1490896
0,397757,427716,427716,427716,427716,427716,427716,427716,427716,427716,427716,634556,855432,761234,485536,690038,740439,788993,832971,855420,855432,855432,855432,855432,855432,855432,628500,774882,941962,867667,855432,656016,427716,480382,855432,855432,855432,855432,855432,855432,953340,1301693,1389220,1475138,1549585,1601574,1264869,1283148,1283148,1283148,1283148,1283148,1281569,1243468,1182772,1134427,1072888,1394033,1797862,1813941,1439149,1433568,1426578,1428962,1477852,1518403,1582033,1611723,1635631,1660228,1623010,1246595,847892,934452,427716,427716,427716,427716,427716,427716,427716,1171968,1283148,1283148,1283148,1283148,1195453,1581258,1710864,1710864,1897456,2459296,2463312,2462179,2064386,1590457,1590429,1586373,1582195
0,396869,427716,427716,427716,427716,427716,427716,427716,427716,427716,427716,538706,664005,572491,352341,676217,679906,683493,687409,692065,696253,700277,704153,708264,712850,717686,561297,952006,1283148,1274548,1207036,942799,627364,540226,856703,855432,855432,855432,855432,855432,927764,1283148,1283148,1283148,1283148,1210036,858723,920997,991459,1048251,1116565,1174580,1242011,1283114,1283148,1283148,1283148,1717201,2221263,1718343,1374742,1283148,1283148,1283148,1283148,1283148,1283148,1283148,1283148,1283148,1225993,855432,594411,840322,562262,572381,582335,592287,602182,612083,621721,1198554,1292933,1302353,1311716,1320681,1245427,1309221,1294735,1290233,1408650,1731440,1729695,1726390,1430741,1078414,1078245,1079803,1075913
0,396311,427716,427716,427716,427716,427716,427716,427716,427716,427716,427716,427716,427716,331646,108324,427716,427716,427716,427716,427716,427716,427716,427716,427716,427716,427716,427716,931860,1271950,1283148,1283148,1091915,855432,855432,1236745,1220999,1146155,1063583,971340,884217,917911,1283148,1283148,1283148,1283148,1118991,855432,855432,855432,855432,855432,855432,855432,894648,973698,1060090,1160593,1675672,2277581,1778974,1429591,1349695,1411713,1486785,1526604,1531708,1533934,1554861,1283148,1283148,1229353,855432,786903,1143532,855432,855432,855432,855432,855432,855432,855432,1227558,1283148,1283148,1283148,1283148,1190272,973126,855432,855432,971190,1283148,1283148,1283148,1086464,855432,855432,855432,855432
0,395670,427716,427716,427716,427716,427716,486528,564309,571672,578873,585023,590088,595922,507509,294531,617248,624161,630992,637569,643617,650893,532790,427716,427716,427716,427716,427716,717618,866138,935691,1021174,908680,764797,842052,1254457,1283148,1283148,1283148,1283148,1281055,1289967,1577883,1523536,1467015,1399677,1145900,855432,855432,855432,855432,855432,855432,856509,897666,961790,1019302,1064503,1538816,2213883,2128132,1928083,1710864,1710864,1710864,1710864,1710864,1710864,1699088,1283248,1283148,1236494,855432,799752,914332,612886,610826,608855,607035,605180,603284,601589,972257,1026229,1025119,1023464,1023062,993688,1013388,881222,889988,1016477,1337318,1348681,1356980,1168897,943191,950846,869408,855432
0,395670,427716,427716,427716,427716,427716,622471,855432,855432,855432,855432,855432,855432,760699,543239,855432,855432,855432,855432,855432,855432,636424,427716,427716,429116,472303,526384,870627,1069611,1111870,1156956,815032,427716,449715,936408,1024532,1109604,1193527,1270069,1283148,1351958,1710864,1710864,1710864,1710864,1547063,855432,855432,855432,855432,850628,888845,1208174,1198028,1172051,1146061,1118436,1520214,2077711,1932790,1796079,1710864,1710864,1710864,1710864,1710864,1710864,1713116,1311594,1323445,1540871,1121415,1061685,926385,574938,526503,461150,427716,427716,427716,427716,799842,1046983,1258163,1269116,1279964,1283148,1439135,1283148,1283148,1404523,1710864,1710864,1710864,1515507,1283148,1283148,933838,855432
0,395670,427716,427716,427716,427716,427716,625238,855432,855432,855432,855432,855432,855432,761407,544128,864748,909240,955119,999363,1039860,1072180,880722,691975,761589,833115,855432,855432,1137343,1283148,1283148,1283148,841221,427716,467260,855432,849809,822695,793162,772195,815391,959139,1451504,1432857,1461130,1446737,1369346,536585,511934,483751,453860,430174,503107,855432,855432,855432,855432,855432,1305111,1949867,1832152,1788055,1889320,1900953,1885693,2013770,2096472,2134855,2179538,1391604,1370135,1741093,1290423,1305733,1162812,855432,855432,855267,839472,789535,734413,680059,997441,1200685,1369833,1314991,1283381,1283148,1442518,1283148,1283148,1403454,1710864,1710864,1710864,1515583,1283148,1283148,936734,855432
0,395391,427716,427716,427716,427716,427716,629695,855432,855432,855432,855432,855432,858693,800789,735535,1403394,1451233,1422843,1283148,1283148,1283148,1073556,855432,855432,855432,855432,855432,1114093,1220812,1178103,1137984,749557,427716,432112,453488,429868,427716,427716,427716,427716,576045,1283148,1280127,1228507,1217814,1199579,556112,492433,436434,427716,427716,497043,888766,944166,993148,1043214,1097597,1731166,2665252,2702289,2707190,2707977,2702410,2699444,2703059,2699810,2696537,2691059,1911807,1884174,2220318,1793220,1716751,1358765,855432,855428,855432,855432,855432,855432,855432,1228212,1481027,1710864,1710864,1685999,1619559,1450065,1283148,1283148,1404053,1710864,1710864,1710864,1515263,1283148,1283148,976272,855432
0,297821,327689,331754,355205,407033,462101,708879,977636,1022271,1071953,1123295,1183352,1240747,1170672,1092274,1710864,1710864,1570952,1283053,1264638,1225333,972515,706816,646490,591717,535676,475537,694849,855432,855432,855432,630346,427716,427716,427716,427716,427716,427716,427716,427716,586661,1167797,1231759,1279257,1283148,1263856,855432,855432,843041,760277,671765,737825,1390938,1328655,1284361,1283148,1283148,1806574,2511696,2779971,2863407,2803005,2659890,2606452,2652438,2702897,2682750,2603702,2111819,2147008,2494813,2128393,1923891,1469941,855432,855428,855432,855432,855432,855432,855432,1228212,1475840,1710864,1710864,1710864,1710864,1438126,1283148,1283148,1401236,1707197,1689695,1689082,1498500,1261198,1258406,917973,807379
0,0,133286,403019,427500,427716,427716,640412,866751,874513,882232,889959,897964,905524,912161,1097455,1516936,1466978,1282615,959318,952789,960195,692377,427716,427716,427716,427716,427716,775944,927089,860629,855432,629864,427716,427716,427716,427716,427716,427716,427716,427716,557977,855432,855432,877649,974264,1042712,713087,764141,832182,855432,855432,1021997,1710864,1691921,1599876,1467024,1342071,1395681,1536039,1538850,1527438,1523449,1526509,1532701,1531381,1527894,1535617,1538205,1154196,1161565,1558680,1549885,1523715,1280505,855432,855432,855432,855432,855432,855432,855432,1228212,1472965,1710864,1710864,1710864,1710864,1414651,1283148,1283148,1284224,1285007,1283148,1283148,1080579,855432,855432,494762,427716
0,0,152677,427716,427716,427716,427716,830760,1283148,1283148,1283148,1283148,1283148,1283148,1283148,1407005,1710864,1710864,1574666,1283148,1283148,1283148,837543,427716,427716,427716,427716,427716,959558,1283148,1265167,1185105,869814,587893,503257,433911,427716,427716,427716,427716,427716,580140,855432,855432,855432,855432,808162,427716,427716,430566,496834,600175,801589,1250010,1255500,1283124,1283148,1283148,1466194,1496299,1283148,1283148,1283148,1283148,1283148,1283148,1283148,1283148,1283148,894672,861279,1282562,1283148,1383329,1170660,855432,855432,855432,855432,855432,855432,855432,919272,1091898,1291066,1284424,1276915,1269646,609767,430380,440632,454777,439546,429120,428196,390238,334031,321896,70039,49802
0,0,157137,427716,427716,427716,427716,786529,1223272,1215562,1207909,1200127,1192359,1185072,1177915,1296383,1591810,1585362,1445688,1144372,1137410,1130564,753067,427716,427716,427716,427716,427716,938571,1281545,1283148,1283148,1043159,855432,855432,839687,764375,690268,620415,552552,475049,586463,855432,855432,855432,855432,767878,427716,427716,427716,427716,427716,514950,855432,855432,879681,916997,948417,1190268,1292945,1283148,1283148,1283148,1283148,1283148,1283148,1283148,1283148,1283148,894672,855432,1267194,1283148,1333625,1170660,855432,855432,855432,855432,855432,855432,855432,855432,855432,855432,855432,855432,855432,204586,0,2310,36458,55543,87012,115202,146805,166032,182379,187044,102388
0,0,160799,427716,427716,427716,427716,616389,855432,855432,855432,855432,855432,855432,855432,981463,1283148,1283148,1152068,855432,855432,855432,627048,427716,427716,427716,427716,427716,693390,878251,949434,1025965,841519,765619,845309,855432,855432,855432,855432,855432,855432,960752,1170491,1094653,1017617,936749,733985,427716,427716,427716,427716,427716,502731,855432,855432,855432,855432,855432,1037934,1225994,1283148,1283148,1283148,1283148,1283148,1283148,1283148,1283148,1283148,894672,862663,1280684,1283148,1078207,870551,543744,533009,521233,511514,502017,493157,484713,476086,595710,957182,997508,1035047,1066586,668804,680917,723978,736203,737472,737712,737712,738126,738568,739675,740328,356420
0,0,158686,427716,427716,427716,427716,616722,855432,855432,855432,855432,855432,855671,884649,1060612,1404947,1436490,1339141,1088121,1137835,1181293,992423,638454,427716,427716,427716,434543,741937,950362,984679,1012550,644334,427716,440387,522816,613742,699525,784066,850507,855432,956942,1283148,1283148,1283148,1283148,1017465,427716,427716,427716,427716,427716,485558,855432,855432,855432,855432,855432,1032463,1253239,1283148,1283148,1283148,1283148,1283148,1283148,1283148,1283148,1283148,894672,1006491,1548471,1488614,1160503,904357,544136,496240,460413,429099,427716,427716,427716,427716,601391,1229011,1283148,1283148,1256281,855432,855432,855432,855432,855432,855432,855432,855432,855432,855432,855432,401556
0,0,157906,427716,427716,427716,457046,726079,1013694,1058743,1107932,1160881,1214156,1263727,1283148,1406222,1710864,1710864,1583480,1321727,1368178,1421202,1244738,894484,712423,761654,809957,850429,1120868,1283148,1283148,1283148,750339,427716,427716,427716,427716,427716,427716,447479,536187,769292,1358359,1360617,1365719,1293965,1097117,427716,427716,427716,427716,427716,463990,855432,855432,855432,855432,855432,1141825,1452658,1519896,1498658,1390494,1313486,1283297,1287423,1331386,1415092,1514024,923577,1161532,1710864,1710864,1405013,1170660,855432,855432,855432,841904,791681,733960,680113,643412,880463,1554841,1551593,1510047,1456496,1083000,1110751,1142776,1172660,1200146,1234331,1262722,1303389,1330766,1348353,1382862,687571
0,0,159358,427716,427716,427716,589980,1043169,1283148,1283148,1283148,1283148,1283148,1305141,1345883,1577706,2150377,2246300,2146638,1710864,1710864,1710864,1489503,1090238,855432,855432,855432,855432,1121924,1283148,1282249,1258167,729809,427716,427678,427716,427716,427716,427716,427716,427716,597811,1283148,1283148,1294385,1368377,1257294,719530,648079,592696,545423,493263,437660,848085,867534,909051,943041,1013380,1468624,1995492,2077775,2077042,2097370,2119572,2131788,2125020,2105799,2117842,2158690,1333509,1460629,1859003,1852789,1520680,1218885,740469,787079,836971,855432,855432,855432,855432,855432,1235505,2399540,2493360,2510946,2416474,1707939,1710864,1710864,1710864,1710864,1710864,1710864,1710864,1710864,1710864,1710864,854655
0,0,159576,427716,439441,485404,696334,1196621,1483661,1531399,1580629,1633012,1685373,1710862,1710864,1942837,2566296,2566296,2320784,1710864,1710864,1710774,1464897,1015641,732719,685967,634123,584510,801245,911972,867157,855432,581925,427716,427716,427716,427716,427716,427716,427716,427716,539684,1063240,1137471,1217906,1278556,1172558,855432,855432,855432,855432,855432,835354,1509718,1535334,1458696,1380099,1302261,1549896,2101759,2443915,2483177,2563107,2566296,2566296,2566296,2566296,2552166,2449471,1710864,1901847,2138580,2138580,1508707,1074522,427716,427716,428639,472055,532818,574823,607797,650464,966099,2152705,2260913,2296113,2201078,1390554,1350158,1313048,1280980,1249647,1223018,1196468,1173062,1129304,1099642,1072622,539373
0,0,292721,816484,853175,855432,1017856,1468934,1710864,1710864,1710864,1710864,1710864,1710864,1710864,1897228,2365696,2272925,1982694,1413657,1392541,1393775,1193373,756140,427716,427716,427716,427716,760363,895434,855529,855432,574132,427716,427716,427716,427716,427716,427716,427716,427716,507891,855432,855432,855432,868557,831444,566798,632076,680231,725395,799195,859252,1691666,1710864,1710864,1692097,1651102,1707827,2022263,1891408,1850469,1830099,1835828,1835506,1804642,1794409,1773928,1731616,1383174,1563413,1796531,1847190,1242728,939837,427716,427716,427716,427716,427716,427716,427716,427716,614865,1324237,1320543,1311749,1266213,855432,855432,855432,855432,855432,855432,855432,855432,855432,855432,855432,453222
0,0,321430,855432,855432,855432,1007889,1560604,1959238,1920225,1883732,1872832,1874997,1891001,1905298,2025655,2379249,2440380,2376747,2112714,2138477,2138580,1717297,925193,427716,427716,427716,427716,963086,1283148,1249059,1172788,808112,600103,502671,429357,427716,427716,427716,427716,427716,511121,855432,855432,855432,855432,762962,427716,427716,427716,427716,427716,530726,1224002,1229131,1206912,1250649,1283148,1452626,1841653,1310616,1283148,1283148,1283148,1283148,1283148,1283148,1283148,1215480,855432,1077636,1283148,1283148,956902,759294,427716,427716,427716,427716,427716,427716,427716,427716,610761,1257586,1283148,1283148,1182462,855432,855432,855432,855432,855432,855432,855432,855432,855432,855432,855432,453222
0,0,225860,567327,519044,470356,680534,1488021,2027514,2078002,2123195,2138580,2136398,2128406,2120532,2226451,2533239,2525533,2403031,2082684,2075575,2068289,1675553,906710,427716,428071,429802,432117,968220,1291928,1293970,1295587,999002,870859,872924,833408,708500,616448,541989,464071,427716,528127,855432,855432,855432,855432,759872,427716,427716,427716,427716,427716,501639,855432,855432,855432,858594,936138,1214050,1709797,1310616,1283148,1283148,1283148,1283148,1283148,1283148,1283148,1214154,855432,1103368,1283148,1283148,952185,759294,427716,427716,427716,427716,427716,427716,427716,427716,608651,1257768,1283148,1283148,1170924,855432,855432,855432,855432,855432,855432,855432,855432,855432,855432,855432,453222
0,0,161318,427716,427716,427716,754015,1484262,1740182,1732503,1725315,1717517,1711207,1692800,1646402,1711921,1973045,1922939,1790576,1819250,1783599,1743432,1499505,1105075,852894,854930,855432,855432,1133410,1361485,1446616,1525666,1303066,1233126,1282606,1283148,939442,855432,855432,855159,803529,839838,1059644,972384,901484,859813,760675,427716,427716,427716,427716,427716,530238,855432,855432,855432,855432,855432,1025623,1421251,1310616,1283148,1283148,1283148,1283148,1283148,1283148,1283148,1213170,855432,1107862,1283148,1283148,952080,759294,427716,427716,427716,620425,692347,532571,429739,427716,604535,1257496,1283148,1283148,1165016,855432,855432,855432,855432,855432,855432,855432,855432,855432,855432,855432,453222
0,0,162406,427716,427716,427716,715428,1331313,1522267,1473999,1423447,1370047,1315821,1283565,1283148,1399222,1710864,1710864,1634995,1710864,1710864,1710864,1504808,1113366,855432,855432,855432,855432,1129865,1283148,1283148,1283148,995337,855432,914033,1031467,780562,779438,847282,855432,855432,982316,1283148,1283148,1283148,1266237,1000140,427716,427716,427716,427716,427716,548105,855432,855432,855432,855432,855432,1032252,1418725,1310616,1283148,1283148,1283148,1283148,1283148,1283148,1283148,1213170,855432,1160004,1344514,1299394,952256,759294,427716,427716,427716,857199,1283148,1283148,1227518,1070749,1088366,1587195,1459573,1340168,1171543,855432,855432,855432,855432,855432,855432,855432,855432,855432,855432,855432,453222
0,0,163349,427716,427716,427716,592032,1043673,1283148,1283148,1283148,1283148,1283148,1283148,1283148,1399560,1710864,1710864,1644117,1765543,1767688,1770333,1568601,1180250,920913,922651,924470,926666,1203316,1358292,1360089,1361618,1076986,937393,938934,940409,529122,427716,438680,509136,595709,894739,1539275,1537313,1488522,1413071,1112028,427716,427716,427716,427716,427716,547099,855432,855432,855432,855432,855432,1087883,1521644,1355159,1308461,1288329,1297616,1283148,1283148,1283148,1283148,1213020,855432,1358460,1710864,1710307,1350782,1111624,734484,688683,642890,885212,1177317,1211623,1246332,1278815,1454303,2110629,2138580,2138567,1934914,1460850,1332358,1220469,1161310,1098502,966974,997306,1050915,1076558,1085335,1096753,589383
0,0,164384,427716,427716,427716,591870,1041711,1283148,1283148,1283148,1283148,1283148,1283833,1316210,1482879,1846346,1895186,1825332,2138580,2138580,2138580,1933061,1546686,1282010,1249791,1203251,1151675,1369121,1478594,1429830,1382299,1305705,1283148,1283148,1283148,591411,427716,427716,427716,427716,645693,1283148,1285435,1342133,1429726,1381267,809248,701130,603878,520634,446055,548121,855432,855432,855432,855432,855432,1210327,1834676,1771192,1787886,1822021,1871862,1818118,1813594,1843229,1875461,1772998,1094545,1527340,1865708,1886457,1543996,1305882,855432,855432,855432,1076446,1283148,1283148,1283148,1285426,1482303,2398789,2482414,2525444,2415944,2070521,2106694,2134882,2138580,2138580,2108138,1998290,1926876,1804551,1283148,1283148,694548
0,0,164808,427716,427716,444437,656549,1155541,1449486,1502083,1553927,1602292,1648490,1694557,1710864,1823893,2125552,2071926,1818844,1937023,1885146,1830287,1575451,1146513,833286,816083,814413,812667,1070519,1237136,1235940,1234311,1233050,1231598,1230167,1229131,570161,427716,427716,427716,427716,553658,950362,1030658,1122968,1214258,1227524,855432,855432,855432,855432,851389,919232,1176277,1174177,1157381,1141089,1160174,1524533,2300121,2556022,2530158,2530980,2527706,2530178,2643305,2586094,2531111,2383298,1665513,1909998,2088199,2091169,1511439,1200721,560431,605415,650147,919611,1167510,1215203,1256070,1282907,1378117,2332043,2384422,2382799,2215552,1542856,1591550,1622620,1666950,1724507,1760535,1774378,1734655,1677563,884057,807138,415048
0,0,287417,776288,823851,854786,1019586,1467357,1710864,1710864,1710864,1710864,1710864,1710864,1710864,1716330,1703853,1663996,1428638,1279952,1283148,1283148,1083719,697974,427716,427716,427716,427716,703991,855432,855432,855432,855432,855432,855432,855432,495744,427716,427716,427716,427716,541755,855432,855432,855432,855432,851004,525586,607975,686344,757287,828144,1102509,1710864,1710864,1710864,1710864,1710210,1855212,2236190,2197663,2184880,2221521,2218322,2192327,2565708,2560236,2517308,2336518,1809588,2009316,2148629,2105129,1408385,1044755,427716,427716,427716,654795,855432,855432,855432,873203,917232,1487938,1554675,1580843,1496377,861990,855432,855432,855432,855432,855432,874529,924378,971299,577734,427716,214736
0,0,330924,855432,855432,855432,1020414,1455948,1650985,1598070,1546065,1496689,1449816,1404059,1357047,1312563,1284453,1283148,1195028,1283148,1283148,1283148,1088985,702006,427716,427716,427716,427716,952570,1239333,1154544,1072479,991116,909986,856528,855432,491813,427716,427716,427716,427716,538666,855432,855432,855432,855432,828799,427716,427716,427716,427716,429045,692519,1411775,1473033,1519677,1551686,1528226,1632286,1974128,1479707,1355858,1312899,1283326,1283148,1685756,1710864,1710864,1641499,1283148,1526526,1710864,1710864,1383671,1178233,757566,692283,626955,792594,922465,864094,855432,855432,855432,1217986,1283148,1283148,1204014,855432,855432,855432,855432,855432,855432,855432,855432,855432,542787,427716,206148
62820,261678,495650,734722,614278,520881,636655,1041834,1283148,1283148,1283148,1283148,1283148,1283148,1283148,1283148,1283148,1283148,1219837,1283148,1283148,1283148,1096029,705881,427716,427716,427716,427716,975928,1283148,1283148,1283148,1283148,1283148,1252200,1154869,696526,537743,451269,427716,427716,527561,855432,855432,855432,855432,782761,427716,427716,427716,427716,427716,557250,888146,855702,855432,855432,894541,1146396,1659320,1372862,1283148,1283148,1283148,1283148,1723749,1711694,1710864,1641269,1283148,1516371,1710864,1710864,1384191,1211434,855432,855432,855432,1089430,1283148,1275159,1204561,855432,855432,1188180,1338714,1383415,1306703,966318,982630,1011631,1002198,855432,855432,855432,855432,855432,585911,427716,195968
73780,427716,426172,504150,580564,576539,593746,911450,979898,970884,961919,953526,944903,936513,928452,921639,912980,871619,748604,731185,669227,615287,565899,497592,427716,427716,427716,427716,759814,1009177,1102721,1190123,1269718,1283148,1283148,1283148,928133,855432,852122,787749,699161,703816,954187,875010,855432,855432,742522,427716,427716,427716,427716,427716,577229,855432,855432,855432,855432,855432,1018483,1428277,1354434,1283148,1283148,1283148,1283148,2088365,2115660,2052387,1916140,1495821,1674013,1820658,1739836,1384518,1212972,855432,880947,1015670,1484807,1806510,1757171,1693777,1259290,1245074,1595694,1710864,1710864,1607288,1283148,1283148,1283148,1193540,855432,855432,855432,855432,855432,587946,427716,222475
106485,635536,682775,729786,776658,805657,650853,855215,845581,795586,738719,682106,629443,578755,533373,506250,454083,427716,371924,427716,427716,427716,427716,427716,427716,427716,427716,427716,711010,855432,855432,855432,864375,938843,1026983,1115194,845717,848491,855432,855432,855432,952761,1284643,1279409,1220201,1143704,974594,427716,427716,427716,427716,427716,591074,855432,855432,855432,855432,855432,1017730,1427492,1354434,1283148,1283148,1283148,1283148,2089389,2138580,2138580,2066133,1710864,1882645,2138580,2137435,1768044,1532260,1109366,1121390,1406623,1821149,2152632,2168620,2171988,1782470,1771167,2006675,1994053,1914925,1661674,1304923,1283148,1283148,1193550,855432,855432,855432,855432,855432,587946,427716,241326
151834,855432,855432,855432,855432,855432,776868,480203,431450,427716,427716,427716,427716,427716,427716,427716,427716,427716,374986,427716,427716,427716,427716,427716,427716,427716,427716,427716,708400,855432,855432,855432,855432,855432,855432,855432,491686,443875,524002,605563,691038,987790,1682393,1603490,1519421,1433433,1301924,431484,427716,427716,427716,427716,593545,855432,855432,855432,855432,855432,1019054,1425929,1354434,1283148,1283148,1283148,1283148,1766063,1856066,1921691,1914745,1766122,2287900,2663274,2642759,2298785,2119301,1735716,1780093,2113552,2455594,2769031,2788448,2772708,2136009,2014067,2124945,2191034,2200937,2037929,1816295,1778744,1720904,1535702,1048452,977215,954947,995273,1044889,769008,665518,391183
