Expression Analysis: Metrics Tab



	Analysis Name	Probe Set Name	Positive	Negative	Pairs	Pairs Used	Pairs InAvg	Pos Fraction	Log Avg	Pos/Neg	Avg Diff	Abs Call	Inc	Dec	Inc Ratio	Dec Ratio	Pos Change	Neg Change	Inc/Dec	DPos-DNeg Ratio	Log Avg Ratio Change	Diff Call	Avg Diff Change	B=A	Fold Change	Sort Score

10685	SA10Hu95	2053_at	10	0	16	16	15	0.63	3.64	Undef	131.0	P														

10686	SA10Hu95	2054_g_at	2	1	16	16	16	0.13	0.11	2.0	-0.8	A														

10687	SA10Hu95	2055_s_at	4	1	16	16	14	0.25	-0.65	4.0	-2.3	A														

10688	SA10Hu95	2056_at	8	1	16	16	15	0.50	2.16	8.0	232.5	P														

10689	SA10Hu95	2057_g_at	10	1	16	16	14	0.63	3.34	10.0	145.7	P														

10690	SA10Hu95	2058_s_at	11	3	16	16	14	0.69	3.55	3.7	174.0	P														

10691	SA10Hu95	2059_s_at	6	4	16	16	15	0.38	1.09	1.5	144.3	A														

10692	SA10Hu95	2035_s_at	16	0	16	16	16	1.00	7.35	Undef	3669.3	P														

10693	SA10Hu95	2036_s_at	9	1	16	16	15	0.56	1.78	9.0	17.6	P														

10694	SA10Hu95	2037_s_at	7	3	16	16	15	0.44	1.34	2.3	16.1	A														

10695	SA10Hu95	2016_s_at	16	0	16	16	15	1.00	6.52	Undef	9305.2	P														

10696	SA10Hu95	2017_s_at	12	0	16	16	15	0.75	4.04	Undef	171.2	P														

10697	SA10Hu95	2018_at	2	7	16	16	14	0.13	-1.56	0.3	-91.7	A														

10698	SA10Hu95	2019_s_at	4	4	16	16	15	0.25	0.04	1.0	13.7	A														

10699	SA10Hu95	2020_at	15	0	16	16	16	0.94	5.86	Undef	6999.6	P														

10700	SA10Hu95	2021_s_at	6	5	16	16	14	0.38	-0.10	1.2	4.9	A														

10701	SA10Hu95	2022_at	5	4	16	16	14	0.31	1.24	1.3	9.9	A														

10702	SA10Hu95	2023_g_at	3	5	16	16	15	0.19	-1.15	0.6	-23.4	A														

10703	SA10Hu95	2024_s_at	6	3	16	16	14	0.38	0.47	2.0	-11.3	A														

10704	SA10Hu95	2025_s_at	13	0	16	16	16	0.81	5.84	Undef	939.8	P														

10705	SA10Hu95	2026_at	3	3	16	16	14	0.19	-0.01	1.0	8.2	A														

10706	SA10Hu95	2027_at	8	2	16	16	14	0.50	1.66	4.0	116.7	P														

10707	SA10Hu95	2028_s_at	12	0	16	16	16	0.75	2.53	Undef	363.2	P														

10708	SA10Hu95	2029_at	3	4	16	16	15	0.19	-0.33	0.8	-6.6	A														

10709	SA10Hu95	2030_at	7	5	16	16	16	0.44	0.85	1.4	478.3	A														

10710	SA10Hu95	2031_s_at	14	1	16	16	15	0.88	5.01	14.0	1233.4	P														

10711	SA10Hu95	2032_s_at	8	4	16	16	16	0.50	0.12	2.0	154.9	A														

10712	SA10Hu95	2033_s_at	7	6	16	16	14	0.44	1.75	1.2	41.3	A														

10713	SA10Hu95	2034_s_at	3	7	16	16	15	0.19	0.06	0.4	-13.0	A														

10714	SA10Hu95	2015_s_at	13	3	16	16	15	0.81	4.30	4.3	97.9	P														

10715	SA10Hu95	1993_s_at	2	3	16	16	15	0.13	-0.19	0.7	-79.5	A														

10716	SA10Hu95	1994_at	9	0	16	16	15	0.56	2.51	Undef	39.8	P														

10717	SA10Hu95	1995_at	7	4	16	16	15	0.44	0.34	1.8	8.6	A														

10718	SA10Hu95	1996_s_at	5	9	16	16	14	0.31	-1.36	0.6	-57.8	A														

10719	SA10Hu95	1997_s_at	10	1	16	16	14	0.63	3.12	10.0	241.9	P														

10720	SA10Hu95	1998_i_at	4	1	6	6	6	0.67	2.47	4.0	68.7	P														

10721	SA10Hu95	1999_s_at	7	2	16	16	16	0.44	1.22	3.5	44.3	M														

10722	SA10Hu95	2000_at	5	4	16	16	15	0.31	0.36	1.3	28.6	A														

10723	SA10Hu95	2001_g_at	3	4	16	16	15	0.19	-0.14	0.8	11.4	A														

10724	SA10Hu95	2002_s_at	3	4	16	16	15	0.19	0.59	0.8	5.8	A														

10725	SA10Hu95	2003_s_at	13	1	16	16	15	0.81	7.48	13.0	370.0	P														

10726	SA10Hu95	2004_at	4	7	16	16	15	0.25	-1.56	0.6	-14.2	A														

10727	SA10Hu95	2005_s_at	8	3	16	16	14	0.50	0.94	2.7	96.9	A														

10728	SA10Hu95	2006_at	5	7	16	16	13	0.31	-0.25	0.7	-1.9	A														

10729	SA10Hu95	2007_g_at	6	5	16	16	15	0.38	1.17	1.2	102.1	A														

10730	SA10Hu95	2008_s_at	6	3	16	16	14	0.38	0.63	2.0	8.8	A														

10731	SA10Hu95	2009_at	4	3	16	16	14	0.25	-0.10	1.3	9.0	A														

10732	SA10Hu95	2010_at	15	0	16	16	15	0.94	7.88	Undef	787.7	P														

10733	SA10Hu95	2011_s_at	3	7	16	16	15	0.19	-1.20	0.4	-2.8	A														

10734	SA10Hu95	2012_s_at	12	0	16	16	14	0.75	5.22	Undef	175.1	P														

10735	SA10Hu95	2013_at	6	5	16	16	16	0.38	-0.05	1.2	152.5	A														

10736	SA10Hu95	2014_s_at	7	3	16	16	16	0.44	1.29	2.3	30.0	A														

10737	SA10Hu95	1989_at	2	2	16	16	16	0.13	-0.16	1.0	-0.6	A														

10738	SA10Hu95	1990_g_at	7	1	16	16	14	0.44	2.49	7.0	18.4	P														

10739	SA10Hu95	1991_s_at	8	4	16	16	15	0.50	1.86	2.0	104.0	A														

10740	SA10Hu95	1992_at	6	2	16	16	16	0.38	0.87	3.0	104.2	A														

10741	SA10Hu95	1971_g_at	7	6	16	16	16	0.44	0.51	1.2	244.0	A														

10742	SA10Hu95	1972_s_at	6	5	16	16	15	0.38	0.64	1.2	7.2	A														

10743	SA10Hu95	1973_s_at	15	1	16	16	14	0.94	5.61	15.0	356.9	P														

10744	SA10Hu95	1974_s_at	8	2	16	16	14	0.50	2.17	4.0	16.4	P														

10745	SA10Hu95	1975_s_at	6	6	16	16	16	0.38	0.49	1.0	-0.9	A														

10746	SA10Hu95	1976_s_at	4	2	16	16	13	0.25	0.51	2.0	15.3	A														

10747	SA10Hu95	1977_s_at	3	4	16	16	14	0.19	0.88	0.8	0.2	A														

10748	SA10Hu95	1978_at	3	6	16	16	14	0.19	-2.55	0.5	-13.9	A														

10749	SA10Hu95	1979_s_at	13	0	16	16	16	0.81	4.26	Undef	289.3	P														

10750	SA10Hu95	1980_s_at	16	0	16	16	15	1.00	6.91	Undef	2160.8	P														

10751	SA10Hu95	1981_s_at	5	1	16	16	14	0.31	2.35	5.0	22.2	A														

10752	SA10Hu95	1982_s_at	5	1	16	16	14	0.31	1.82	5.0	66.3	A														

10753	SA10Hu95	1983_at	13	2	16	16	15	0.81	5.20	6.5	364.9	P														

10754	SA10Hu95	1984_s_at	11	0	16	16	16	0.69	3.63	Undef	193.6	P														

10755	SA10Hu95	1985_s_at	15	0	16	16	15	0.94	7.51	Undef	740.1	P														

10756	SA10Hu95	1986_at	7	4	16	16	16	0.44	1.98	1.8	14.1	A														

10757	SA10Hu95	1987_at	5	3	16	16	14	0.31	0.51	1.7	9.9	A														

10758	SA10Hu95	1988_at	5	4	16	16	16	0.31	1.01	1.3	184.3	A														

10759	SA10Hu95	1968_g_at	6	4	16	16	14	0.38	0.38	1.5	-17.6	A														

10760	SA10Hu95	1969_s_at	10	2	16	16	15	0.63	3.18	5.0	91.6	P														

10761	SA10Hu95	1970_s_at	4	3	16	16	14	0.25	0.37	1.3	-11.0	A														

10762	SA10Hu95	1949_at	6	1	16	16	16	0.38	0.92	6.0	16.2	P														

10763	SA10Hu95	1950_s_at	8	1	16	16	14	0.50	1.90	8.0	71.4	P														

10764	SA10Hu95	1951_at	4	5	16	16	15	0.25	0.34	0.8	-24.6	A														

10765	SA10Hu95	1952_s_at	5	1	16	16	14	0.31	1.79	5.0	10.7	A														

10766	SA10Hu95	1953_at	12	1	16	16	15	0.75	4.72	12.0	527.6	P														

10767	SA10Hu95	1954_at	10	0	16	16	15	0.63	2.85	Undef	70.8	P														

10768	SA10Hu95	1955_s_at	4	2	16	16	13	0.25	0.77	2.0	0.8	A														

10769	SA10Hu95	1956_s_at	4	6	16	16	13	0.25	0.44	0.7	9.1	A														

10770	SA10Hu95	1957_s_at	4	4	16	16	13	0.25	-0.67	1.0	-4.6	A														

10771	SA10Hu95	1958_at	4	4	16	16	14	0.25	0.31	1.0	-2.7	A														

10772	SA10Hu95	1959_at	11	1	16	16	15	0.69	4.05	11.0	174.6	P														

10773	SA10Hu95	1960_at	2	5	16	16	15	0.13	-0.05	0.4	-14.6	A														

10774	SA10Hu95	1961_f_at	2	6	14	14	12	0.14	-1.76	0.3	-179.1	A														

10775	SA10Hu95	1962_at	3	6	16	16	14	0.19	-1.60	0.5	-10.6	A														

10776	SA10Hu95	1963_at	7	4	16	16	15	0.44	0.64	1.8	77.0	A														

10777	SA10Hu95	1964_g_at	6	4	16	16	15	0.38	0.39	1.5	2.7	A														

10778	SA10Hu95	1965_s_at	4	3	16	16	13	0.25	1.30	1.3	42.6	A														

10779	SA10Hu95	1966_i_at	4	6	16	16	15	0.25	-0.73	0.7	-81.3	A														

10780	SA10Hu95	1967_f_at	7	5	16	16	15	0.44	1.11	1.4	68.3	A														

10781	SA10Hu95	1948_f_at	9	1	16	16	16	0.56	2.15	9.0	76.2	P														

10782	SA10Hu95	1926_at	9	5	16	16	15	0.56	1.27	1.8	72.2	A														

10783	SA10Hu95	1927_s_at	7	2	16	16	14	0.44	2.72	3.5	44.1	P														

10784	SA10Hu95	1928_s_at	12	0	16	16	15	0.75	3.86	Undef	76.8	P														

10785	SA10Hu95	1929_at	6	2	16	16	16	0.38	0.31	3.0	28.4	A														

10786	SA10Hu95	1930_at	6	4	16	16	14	0.38	0.93	1.5	-7.4	A														

10787	SA10Hu95	1931_at	4	4	16	16	14	0.25	1.03	1.0	-3.7	A														

10788	SA10Hu95	1932_at	10	0	16	16	14	0.63	3.25	Undef	442.3	P														

10789	SA10Hu95	1933_g_at	16	0	16	16	16	1.00	7.32	Undef	2067.4	P														

10790	SA10Hu95	1934_s_at	3	6	16	16	15	0.19	-1.06	0.5	-17.7	A														

10791	SA10Hu95	1935_at	4	3	16	16	14	0.25	0.07	1.3	27.1	A														

10792	SA10Hu95	1936_s_at	8	3	16	16	15	0.50	1.12	2.7	218.4	A														

10793	SA10Hu95	1937_at	1	2	16	16	14	0.06	-0.08	0.5	-7.9	A														

10794	SA10Hu95	1938_at	6	6	16	16	15	0.38	0.62	1.0	85.1	A														

10795	SA10Hu95	1939_at	11	3	16	16	14	0.69	3.32	3.7	224.7	P														

10796	SA10Hu95	1940_at	15	0	16	16	16	0.94	7.79	Undef	626.7	P														

10797	SA10Hu95	1941_at	3	5	16	16	14	0.19	-0.71	0.6	-14.5	A														

10798	SA10Hu95	1942_s_at	15	0	16	16	15	0.94	5.44	Undef	779.5	P														

10799	SA10Hu95	1943_at	7	1	16	16	15	0.44	1.20	7.0	49.1	P														

10800	SA10Hu95	1944_f_at	4	1	7	7	7	0.57	2.27	4.0	124.5	P														

10801	SA10Hu95	1945_at	12	1	16	16	14	0.75	4.95	12.0	105.7	P														

10802	SA10Hu95	1946_at	2	5	16	16	14	0.13	-1.39	0.4	-86.4	A														

10803	SA10Hu95	1947_g_at	7	2	16	16	14	0.44	1.50	3.5	19.9	P														

10804	SA10Hu95	1923_at	6	3	16	16	15	0.38	1.65	2.0	31.5	A														

10805	SA10Hu95	1924_at	12	0	16	16	15	0.75	4.09	Undef	175.8	P														

10806	SA10Hu95	1925_at	8	5	16	16	15	0.50	1.18	1.6	31.3	A														

10807	SA10Hu95	1904_at	8	2	16	16	15	0.50	1.13	4.0	61.9	P														

10808	SA10Hu95	1905_s_at	4	5	16	16	14	0.25	-0.26	0.8	-4.7	A														

10809	SA10Hu95	1906_at	10	3	16	16	14	0.63	2.77	3.3	-17.7	P														

10810	SA10Hu95	1907_at	5	4	16	16	15	0.31	0.52	1.3	46.1	A														

10811	SA10Hu95	1908_at	9	3	16	16	16	0.56	1.34	3.0	92.7	P														

10812	SA10Hu95	1909_at	10	3	16	16	15	0.63	1.80	3.3	53.7	P														

10813	SA10Hu95	1910_s_at	5	3	16	16	15	0.31	0.87	1.7	48.1	A														

10814	SA10Hu95	1911_s_at	10	2	16	16	15	0.63	2.61	5.0	95.8	P														

10815	SA10Hu95	1912_s_at	7	5	16	16	16	0.44	0.80	1.4	11.7	A														

10816	SA10Hu95	1913_at	14	0	16	16	15	0.88	5.89	Undef	169.8	P														

10817	SA10Hu95	1914_at	7	1	16	16	14	0.44	2.81	7.0	27.7	P														

10818	SA10Hu95	1915_s_at	16	0	16	16	16	1.00	8.42	Undef	1582.0	P														

10819	SA10Hu95	1916_s_at	16	0	16	16	16	1.00	9.38	Undef	1299.6	P														

10820	SA10Hu95	1917_at	13	1	16	16	14	0.81	5.25	13.0	208.7	P														

10821	SA10Hu95	1918_at	6	4	16	16	14	0.38	0.51	1.5	8.2	A														

10822	SA10Hu95	1919_at	6	3	16	16	15	0.38	1.79	2.0	-3.3	A														

10823	SA10Hu95	1920_s_at	10	0	16	16	15	0.63	3.03	Undef	72.9	P														

10824	SA10Hu95	1921_at	6	6	16	16	15	0.38	0.36	1.0	10.4	A														

10825	SA10Hu95	1922_g_at	6	2	16	16	14	0.38	1.37	3.0	23.0	P														

10826	SA10Hu95	1903_at	11	0	16	16	16	0.69	3.02	Undef	78.6	P														

10827	SA10Hu95	1881_at	4	8	16	16	15	0.25	-0.43	0.5	2.3	A														

10828	SA10Hu95	1882_g_at	5	2	16	16	14	0.31	0.54	2.5	13.7	A														

10829	SA10Hu95	1883_s_at	5	5	16	16	14	0.31	-0.33	1.0	16.9	A														

10830	SA10Hu95	1884_s_at	15	0	16	16	15	0.94	6.91	Undef	579.4	P														

10831	SA10Hu95	1885_at	16	0	16	16	15	1.00	6.75	Undef	491.5	P														

10832	SA10Hu95	1886_at	5	3	16	16	15	0.31	0.14	1.7	-39.0	A														

10833	SA10Hu95	1887_g_at	4	5	16	16	14	0.25	-0.20	0.8	-207.5	A														

10834	SA10Hu95	1888_s_at	5	5	16	16	13	0.31	-0.57	1.0	-20.0	A														

10835	SA10Hu95	1889_s_at	6	3	16	16	15	0.38	0.43	2.0	-16.4	A														

10836	SA10Hu95	1890_at	8	0	16	16	15	0.50	2.20	Undef	207.0	P														

10837	SA10Hu95	1891_at	5	3	16	16	16	0.31	-0.17	1.7	4.2	A														

10838	SA10Hu95	1892_s_at	7	2	16	16	15	0.44	1.06	3.5	184.6	M														

10839	SA10Hu95	1893_s_at	4	4	16	16	14	0.25	0.54	1.0	7.2	A														

10840	SA10Hu95	1894_f_at	12	0	16	16	15	0.75	4.12	Undef	470.4	P														

10841	SA10Hu95	1895_at	10	1	16	16	16	0.63	3.47	10.0	163.3	P														

10842	SA10Hu95	1896_s_at	8	2	16	16	13	0.50	2.92	4.0	74.2	P														

10843	SA10Hu95	1897_at	3	3	16	16	15	0.19	0.09	1.0	-2.4	A														

10844	SA10Hu95	1898_at	7	3	16	16	14	0.44	1.11	2.3	24.1	A														

10845	SA10Hu95	1899_s_at	9	2	16	16	15	0.56	2.82	4.5	45.6	P														

10846	SA10Hu95	1900_at	7	1	16	16	16	0.44	1.90	7.0	19.7	P														

10847	SA10Hu95	1901_s_at	9	2	16	16	15	0.56	1.26	4.5	114.0	P														

10848	SA10Hu95	1902_at	13	1	16	16	15	0.81	3.53	13.0	204.1	P														

10849	SA10Hu95	1878_g_at	10	1	16	16	15	0.63	3.65	10.0	376.7	P														

10850	SA10Hu95	1879_at	6	2	16	16	14	0.38	0.61	3.0	-3.4	A														

10851	SA10Hu95	1880_at	4	1	16	16	14	0.25	1.64	4.0	11.0	A														

10852	SA10Hu95	1859_s_at	5	2	16	16	14	0.31	0.19	2.5	4.2	A														

10853	SA10Hu95	1860_at	13	1	16	16	14	0.81	5.36	13.0	435.4	P														

10854	SA10Hu95	1861_at	11	2	16	16	16	0.69	4.52	5.5	187.9	P														

10855	SA10Hu95	1862_at	3	6	16	16	15	0.19	-0.84	0.5	-23.1	A														

10856	SA10Hu95	1863_s_at	6	0	16	16	15	0.38	2.17	Undef	87.9	P														

10857	SA10Hu95	1864_at	2	3	16	16	16	0.13	-0.67	0.7	-3.3	A														

10858	SA10Hu95	1865_at	1	4	16	16	16	0.06	-0.74	0.3	-6.0	A														

10859	SA10Hu95	1866_g_at	2	6	16	16	15	0.13	-1.27	0.3	-33.9	A														

10860	SA10Hu95	1867_at	10	0	16	16	15	0.63	3.23	Undef	150.7	P														

10861	SA10Hu95	1868_g_at	7	2	16	16	14	0.44	1.14	3.5	12.1	M														

10862	SA10Hu95	1869_at	5	5	16	16	15	0.31	-0.06	1.0	-147.5	A														

10863	SA10Hu95	1870_at	2	3	16	16	15	0.13	1.13	0.7	4.1	A														

10864	SA10Hu95	1871_g_at	2	3	16	16	14	0.13	-0.24	0.7	-4.0	A														

10865	SA10Hu95	1872_at	5	4	16	16	14	0.31	0.88	1.3	-1.9	A														

10866	SA10Hu95	1873_at	13	1	16	16	15	0.81	5.51	13.0	828.2	P														

10867	SA10Hu95	1874_at	12	0	16	16	15	0.75	6.35	Undef	408.5	P														

10868	SA10Hu95	1876_at	4	3	16	16	16	0.25	0.47	1.3	6.8	A														

10869	SA10Hu95	1877_g_at	9	2	16	16	14	0.56	3.66	4.5	39.0	P														

10870	SA10Hu95	1837_at	5	0	16	16	15	0.31	0.88	Undef	12.5	A														

10871	SA10Hu95	1838_g_at	2	3	16	16	15	0.13	0.14	0.7	-6.1	A														

10872	SA10Hu95	1839_at	16	0	16	16	16	1.00	7.05	Undef	737.4	P														

10873	SA10Hu95	1840_g_at	16	0	16	16	15	1.00	7.74	Undef	1370.3	P														

10874	SA10Hu95	1841_s_at	8	4	16	16	15	0.50	0.90	2.0	49.8	A														

10875	SA10Hu95	1842_at	13	1	16	16	16	0.81	3.94	13.0	835.7	P														

10876	SA10Hu95	1843_at	12	0	16	16	15	0.75	3.97	Undef	373.3	P														

10877	SA10Hu95	1844_s_at	10	1	16	16	14	0.63	2.01	10.0	138.2	P														

10878	SA10Hu95	1845_at	6	2	16	16	14	0.38	1.40	3.0	40.5	P														

10879	SA10Hu95	1846_at	9	3	16	16	15	0.56	2.32	3.0	90.2	P														

10880	SA10Hu95	1847_s_at	4	4	16	16	14	0.25	-0.96	1.0	-60.3	A														

10881	SA10Hu95	1848_at	12	1	16	16	15	0.75	5.47	12.0	304.0	P														

10882	SA10Hu95	1849_s_at	6	2	16	16	16	0.38	1.19	3.0	16.9	M														

10883	SA10Hu95	1850_at	13	1	16	16	15	0.81	3.72	13.0	480.0	P														

10884	SA10Hu95	1851_s_at	6	5	16	16	14	0.38	-0.40	1.2	-17.9	A														

10885	SA10Hu95	1852_at	8	3	16	16	14	0.50	1.65	2.7	58.3	A														

10886	SA10Hu95	1853_at	1	10	16	16	14	0.06	-3.04	0.1	-167.5	A														

10887	SA10Hu95	1854_at	10	2	16	16	14	0.63	3.42	5.0	42.1	P														

10888	SA10Hu95	1855_at	6	5	16	16	15	0.38	0.46	1.2	82.9	A														

10889	SA10Hu95	1856_at	5	3	16	16	14	0.31	1.20	1.7	21.2	A														

10890	SA10Hu95	1857_at	10	0	16	16	16	0.63	3.76	Undef	67.3	P														

10891	SA10Hu95	1858_at	6	6	16	16	15	0.38	-0.22	1.0	-11.9	A														

10892	SA10Hu95	1834_at	3	7	16	16	14	0.19	-0.88	0.4	-51.5	A														

10893	SA10Hu95	1875_f_at	12	0	16	16	15	0.75	4.82	Undef	296.8	P														

10894	SA10Hu95	1836_at	11	0	16	16	16	0.69	3.76	Undef	302.5	P														

10895	SA10Hu95	1814_at	5	1	16	16	14	0.31	0.53	5.0	11.4	A														

10896	SA10Hu95	1815_g_at	10	1	16	16	16	0.63	4.26	10.0	91.2	P														

10897	SA10Hu95	1816_at	2	4	16	16	14	0.13	-0.45	0.5	-25.0	A														

10898	SA10Hu95	1817_at	16	0	16	16	16	1.00	7.36	Undef	2301.4	P														

10899	SA10Hu95	1818_at	4	2	16	16	16	0.25	1.32	2.0	31.1	A														

10900	SA10Hu95	1819_at	1	7	16	16	15	0.06	-1.27	0.1	-114.7	A														

10901	SA10Hu95	1820_g_at	5	6	16	16	16	0.31	0.00	0.8	-43.6	A														

10902	SA10Hu95	1821_at	2	6	16	16	15	0.13	-1.58	0.3	-124.5	A														

10903	SA10Hu95	1822_at	4	2	16	16	15	0.25	-0.55	2.0	-18.1	A														

10904	SA10Hu95	1823_g_at	6	6	16	16	14	0.38	-0.07	1.0	-34.2	A														

10905	SA10Hu95	1824_s_at	9	2	16	16	15	0.56	3.24	4.5	111.0	P														

10906	SA10Hu95	1825_at	13	0	16	16	15	0.81	5.17	Undef	796.2	P														

10907	SA10Hu95	1826_at	6	4	16	16	15	0.38	1.29	1.5	29.5	A														

10908	SA10Hu95	1827_s_at	12	2	16	16	16	0.75	3.22	6.0	405.6	P														

10909	SA10Hu95	1828_s_at	8	5	16	16	13	0.50	0.51	1.6	5.2	A														

10910	SA10Hu95	1829_at	9	3	16	16	16	0.56	1.77	3.0	1194.7	P														

10911	SA10Hu95	1830_s_at	7	3	16	16	15	0.44	0.37	2.3	105.3	A														

10912	SA10Hu95	1831_at	5	7	16	16	15	0.31	0.70	0.7	-9.2	A														

10913	SA10Hu95	1832_at	6	1	16	16	14	0.38	1.10	6.0	12.6	P														

10914	SA10Hu95	1833_at	11	2	16	16	16	0.69	4.79	5.5	129.4	P														

10915	SA10Hu95	1792_g_at	14	1	16	16	16	0.88	4.82	14.0	1228.1	P														

10916	SA10Hu95	1793_at	10	3	16	16	14	0.63	2.82	3.3	99.6	P														

10917	SA10Hu95	1794_at	12	2	16	16	14	0.75	3.49	6.0	230.8	P														

10918	SA10Hu95	1795_g_at	13	0	16	16	16	0.81	5.74	Undef	761.6	P														

10919	SA10Hu95	1796_s_at	10	3	16	16	15	0.63	1.66	3.3	434.8	P														

10920	SA10Hu95	1797_at	11	3	16	16	14	0.69	2.79	3.7	162.1	P														

10921	SA10Hu95	1798_at	15	0	16	16	15	0.94	8.43	Undef	949.0	P														

10922	SA10Hu95	1799_at	7	1	16	16	14	0.44	1.16	7.0	60.9	P														

10923	SA10Hu95	1800_g_at	5	5	16	16	14	0.31	0.43	1.0	38.2	A														

10924	SA10Hu95	1801_at	5	5	16	16	16	0.31	0.34	1.0	2.1	A														

10925	SA10Hu95	1802_s_at	7	2	16	16	14	0.44	2.26	3.5	76.2	P														

10926	SA10Hu95	1803_at	7	2	16	16	14	0.44	2.99	3.5	81.6	P														

10927	SA10Hu95	1804_at	10	3	16	16	15	0.63	2.00	3.3	130.9	P														

10928	SA10Hu95	1805_g_at	3	4	16	16	14	0.19	0.64	0.8	-0.1	A														

10929	SA10Hu95	1806_at	7	2	16	16	16	0.44	1.86	3.5	18.4	P														

10930	SA10Hu95	1807_g_at	7	2	16	16	15	0.44	1.39	3.5	44.2	P														

10931	SA10Hu95	1808_s_at	4	5	16	16	13	0.25	-1.07	0.8	-0.9	A														

10932	SA10Hu95	1809_at	16	0	16	16	16	1.00	6.52	Undef	202.6	P														

10933	SA10Hu95	1810_s_at	6	2	16	16	15	0.38	0.86	3.0	10.7	A														

10934	SA10Hu95	1811_at	6	3	16	16	16	0.38	0.98	2.0	56.5	A														

10935	SA10Hu95	1812_s_at	4	5	16	16	13	0.25	-0.89	0.8	-7.2	A														

10936	SA10Hu95	1813_at	7	5	16	16	15	0.44	1.01	1.4	125.9	A														

10937	SA10Hu95	1790_s_at	12	0	16	16	15	0.75	4.19	Undef	1093.9	P														

10938	SA10Hu95	1791_s_at	5	4	16	16	14	0.31	-0.98	1.3	-0.8	A														

10939	SA10Hu95	1770_at	2	2	16	16	16	0.13	1.59	1.0	4.9	A														

10940	SA10Hu95	1771_s_at	7	3	16	16	16	0.44	2.12	2.3	84.7	A														

10941	SA10Hu95	1772_s_at	11	1	16	16	15	0.69	5.04	11.0	208.4	P														

10942	SA10Hu95	1773_at	8	3	16	16	14	0.50	1.49	2.7	44.3	A														

10943	SA10Hu95	1774_at	1	5	16	16	14	0.06	-1.27	0.2	-20.5	A														

10944	SA10Hu95	1775_at	8	1	16	16	15	0.50	2.29	8.0	175.2	P														

10945	SA10Hu95	1776_at	7	7	16	16	14	0.44	0.71	1.0	-53.3	A														

10946	SA10Hu95	1777_at	6	5	16	16	15	0.38	-0.06	1.2	-159.6	A														

10947	SA10Hu95	1778_g_at	11	0	16	16	15	0.69	4.61	Undef	349.9	P														

10948	SA10Hu95	1779_s_at	6	4	16	16	14	0.38	1.92	1.5	178.7	A														

10949	SA10Hu95	1780_at	9	4	16	16	15	0.56	1.92	2.3	194.5	A														

10950	SA10Hu95	1781_at	6	2	16	16	14	0.38	1.29	3.0	61.7	M														

10951	SA10Hu95	1782_s_at	14	0	16	16	16	0.88	5.89	Undef	718.4	P														

10952	SA10Hu95	1783_at	3	5	16	16	15	0.19	-0.87	0.6	-9.4	A														

10953	SA10Hu95	1784_s_at	10	0	16	16	15	0.63	3.52	Undef	66.5	P														

10954	SA10Hu95	1785_at	8	2	16	16	15	0.50	2.05	4.0	73.0	P														

10955	SA10Hu95	1786_at	16	0	16	16	15	1.00	7.44	Undef	1036.1	P														

10956	SA10Hu95	1787_at	6	3	16	16	15	0.38	1.27	2.0	10.5	A														

10957	SA10Hu95	1788_s_at	4	2	16	16	14	0.25	0.34	2.0	2.5	A														

10958	SA10Hu95	1789_at	15	0	16	16	16	0.94	7.91	Undef	656.8	P														

10959	SA10Hu95	1765_at	6	3	16	16	14	0.38	0.36	2.0	22.1	A														

10960	SA10Hu95	1766_g_at	6	5	16	16	15	0.38	0.65	1.2	15.6	A														

10961	SA10Hu95	1767_s_at	10	1	16	16	14	0.63	3.15	10.0	146.0	P														

10962	SA10Hu95	1768_s_at	14	0	16	16	16	0.88	4.75	Undef	1123.6	P														

10963	SA10Hu95	1769_at	6	4	16	16	14	0.38	0.39	1.5	56.1	A														

10964	SA10Hu95	1747_at	6	6	16	16	15	0.38	-0.25	1.0	-2.0	A														

10965	SA10Hu95	1748_s_at	2	7	16	16	14	0.13	-0.76	0.3	-43.3	A														

10966	SA10Hu95	1749_at	10	3	16	16	14	0.63	2.61	3.3	212.9	P														

10967	SA10Hu95	1750_at	10	2	16	16	16	0.63	2.62	5.0	354.0	P														

10968	SA10Hu95	1751_g_at	12	0	16	16	14	0.75	4.45	Undef	518.9	P														

10969	SA10Hu95	1752_at	7	4	16	16	15	0.44	0.90	1.8	-32.0	A														

10970	SA10Hu95	1753_s_at	6	0	16	16	15	0.38	1.31	Undef	38.0	P														

10971	SA10Hu95	1754_at	13	0	16	16	15	0.81	4.12	Undef	520.2	P														

10972	SA10Hu95	1755_i_at	4	8	15	15	15	0.27	-2.02	0.5	-101.6	A														

10973	SA10Hu95	1756_f_at	7	4	16	16	14	0.44	1.78	1.8	118.8	A														

10974	SA10Hu95	1757_i_at	1	0	12	12	11	0.08	1.70	Undef	4.1	A														

