Workers	Time	Num_threads
33	9.428062915802	36
33	9.50602293014526	37
33	9.68216300010681	38
33	9.72276711463928	39
33	9.85703206062317	40
33	9.87360715866089	41
33	10.0341229438782	42
33	10.0878639221191	43
33	10.1917819976807	44
33	10.231036901474	45
33	10.397833108902	46
33	10.4614770412445	47
33	10.5902819633484	48
33	10.61962890625	49
33	10.7204420566559	50
33	10.7979159355164	51
33	10.8711400032043	52
33	10.9952640533447	53
33	11.0601198673248	54
33	11.2010841369629	55
33	11.220883846283	56
33	11.3400349617004	57
33	11.3999490737915	58
33	11.5604569911957	59
33	11.6337599754333	60
33	11.7175250053406	61
33	11.8820219039917	62
33	11.9244930744171	63
33	11.9854500293732	64
33	12.1345028877258	65
33	12.1453700065613	66
33	12.2848510742188	67
33	12.2970080375671	68
33	12.4461121559143	69
33	12.4996590614319	70
33	12.6627669334412	71
33	12.7352168560028	72
34	9.91696119308472	1
34	7.63320088386536	2
34	6.89758992195129	3
34	6.77814602851868	4
34	6.85805702209473	5
34	6.91023302078247	6
34	6.97364401817322	7
34	7.1484591960907	8
34	7.26568698883057	9
34	7.27806401252747	10
34	7.36339998245239	11
34	7.45898199081421	12
34	7.54460215568542	13
34	7.63400816917419	14
34	7.75115203857422	15
34	7.72104692459106	16
34	7.87213492393494	17
34	7.90747594833374	18
34	8.03970217704773	19
34	8.1228928565979	20
34	8.19539403915405	21
34	8.27992296218872	22
34	8.34130787849426	23
34	8.49445915222168	24
34	8.5110969543457	25
34	8.64952707290649	26
34	8.6627631187439	27
34	8.79766798019409	28
34	8.82130002975464	29
34	8.91426205635071	30
34	8.97648215293884	31
34	9.16589307785034	32
34	9.19318389892578	33
34	9.33435702323914	34
34	9.40214085578918	35
34	9.54233193397522	36
34	9.55158710479736	37
34	9.70816779136658	38
34	9.72826313972473	39
34	9.86158514022827	40
34	9.89469599723816	41
34	10.039824962616	42
34	10.0497939586639	43
34	10.2472491264343	44
34	10.2558448314667	45
34	10.4123640060425	46
34	10.4636468887329	47
34	10.5924220085144	48
34	10.6702919006348	49
34	10.7909409999847	50
34	10.8046741485596	51
34	10.9554648399353	52
34	10.9356150627136	53
34	11.0513610839844	54
34	11.1713061332703	55
34	11.2356071472168	56
34	11.3609108924866	57
34	11.3852150440216	58
34	11.585550069809	59
34	11.6303751468658	60
34	11.6653010845184	61
34	11.7303681373596	62
34	11.8999898433685	63
34	11.9829859733582	64
34	12.0892331600189	65
34	12.1653199195862	66
34	12.2942600250244	67
34	12.3710939884186	68
34	12.4811019897461	69
34	12.5857219696045	70
34	12.6253809928894	71
34	12.7255501747131	72
35	9.34849810600281	1
35	7.57542514801025	2
35	6.85208201408386	3
35	6.74503898620605	4
35	6.82535910606384	5
35	6.93281507492065	6
35	7.05065178871155	7
35	7.1368420124054	8
35	7.27405595779419	9
35	7.24615502357483	10
35	7.4114511013031	11
35	7.42068290710449	12
35	7.52057981491089	13
35	7.57088994979858	14
35	7.64534687995911	15
35	7.73951601982117	16
35	7.83997511863708	17
35	7.94466614723206	18
35	8.00103878974915	19
35	8.13709282875061	20
35	8.19446992874146	21
35	8.29204297065735	22
35	8.34347796440125	23
35	8.44172978401184	24
35	8.47922611236572	25
35	8.63622903823853	26
35	8.6333589553833	27
35	8.79976010322571	28
35	8.86181616783142	29
35	8.9778938293457	30
35	9.04837012290955	31
35	9.19293522834778	32
35	9.22827506065369	33
35	9.34148907661438	34
35	9.35678911209106	35
35	9.50259613990784	36
35	9.56015086174011	37
35	9.72896504402161	38
35	9.7613890171051	39
35	9.87806081771851	40
35	9.89815902709961	41
35	10.0944359302521	42
35	10.157900094986	43
35	10.2157402038574	44
35	10.2935841083527	45
35	10.3758070468903	46
35	10.4612720012665	47
35	10.5273418426514	48
35	10.6455187797546	49
35	10.7386419773102	50
35	10.8488669395447	51
35	10.9293310642242	52
35	11.0251729488373	53
35	11.1417179107666	54
35	11.1892130374908	55
35	11.281023979187	56
35	11.3670959472656	57
35	11.4786639213562	58
35	11.5870079994202	59
35	11.6355531215668	60
35	11.749648809433	61
35	11.8107168674469	62
35	11.926155090332	63
35	12.0572669506073	64
35	12.1274099349976	65
35	12.1555199623108	66
35	12.2722640037537	67
35	12.4091939926147	68
35	12.4753108024597	69
35	12.5315818786621	70
35	12.6214778423309	71
35	12.7467057704926	72
36	9.14174485206604	1
36	7.40801596641541	2
36	6.80611085891724	3
36	6.89209008216858	4
36	6.95610380172729	5
36	6.87594604492188	6
36	7.13184404373169	7
36	7.10162091255188	8
36	7.24103188514709	9
36	7.30957579612732	10
36	7.39148187637329	11
36	7.42668104171753	12
36	7.51824808120728	13
36	7.71747589111328	14
36	7.6550600528717	15
36	7.74698185920715	16
36	7.96996092796326	17
36	7.9587938785553	18
36	8.07049608230591	19
36	8.16364908218384	20
36	8.20327997207642	21
36	8.22697997093201	22
36	8.3382511138916	23
36	8.46477007865906	24
36	8.50686192512512	25
36	8.59308290481567	26
36	8.65492701530457	27
36	8.88195204734802	28
36	8.88338708877563	29
36	8.96597099304199	30
36	9.06361603736877	31
36	9.15241694450378	32
36	9.1846661567688	33
36	9.38608503341675	34
36	9.37829804420471	35
36	9.55125308036804	36
36	9.56888103485107	37
36	9.67864108085632	38
36	9.75700497627258	39
36	9.94533610343933	40
36	9.94189190864563	41
36	10.042788028717	42
36	10.0916888713837	43
36	10.236114025116	44
36	10.2644290924072	45
36	10.3450770378113	46
36	10.4843859672546	47
36	10.6289188861847	48
36	10.6939940452576	49
36	10.8104450702667	50
36	10.8297748565674	51
36	10.9106290340424	52
36	11.0278630256653	53
36	11.099545955658	54
36	11.2326400279999	55
36	11.3617901802063	56
36	11.3966979980469	57
36	11.4756360054016	58
36	11.5558190345764	59
36	11.6321790218353	60
36	11.8039479255676	61
36	11.8568189144135	62
36	11.9247028827667	63
36	11.9903750419617	64
36	12.1347768306732	65
36	12.16938996315	66
36	12.3410241603851	67
36	12.4293169975281	68
36	12.5288379192352	69
36	12.5818290710449	70
36	12.6715579032898	71
36	12.7597589492798	72
37	9.79919695854187	1
37	7.45596194267273	2
37	6.84470105171204	3
37	6.80697703361511	4
37	6.88755393028259	5
37	6.96534514427185	6
37	7.04173684120178	7
37	7.10455083847046	8
37	7.29717302322388	9
37	7.25991606712341	10
37	7.404452085495	11
37	7.50851321220398	12
37	7.53817105293274	13
37	7.65198302268982	14
37	7.81828284263611	15
37	7.78940415382385	16
37	7.93869519233704	17
37	7.94438695907593	18
37	8.0732901096344	19
37	8.12584400177002	20
37	8.2359631061554	21
37	8.26541304588318	22
37	8.35096192359924	23
37	8.51680612564087	24
37	8.58379697799683	25
37	8.66730999946594	26
37	8.72323894500732	27
37	8.81341481208801	28
37	8.9021270275116	29
37	8.98662710189819	30
37	9.06956601142883	31
37	9.17816305160522	32
37	9.20726609230042	33
37	9.35396909713745	34
37	9.40174293518066	35
37	9.50734210014343	36
37	9.56663298606873	37
37	9.73511910438538	38
37	9.79165506362915	39
37	9.86595797538757	40
37	9.9101779460907	41
37	9.99751114845276	42
37	10.130154132843	43
37	10.2738938331604	44
37	10.3160209655762	45
37	10.4626021385193	46
37	10.5260260105133	47
37	10.6209359169006	48
37	10.6563451290131	49
37	10.7762310504913	50
37	10.8527209758759	51
37	10.9150040149689	52
37	11.050390958786	53
37	11.159991979599	54
37	11.186133146286	55
37	11.3086960315704	56
37	11.3839440345764	57
37	11.5766379833221	58
37	11.6019670963287	59
37	11.6600370407104	60
37	11.7601330280304	61
37	11.8465850353241	62
37	11.9804768562317	63
37	12.0064189434052	64
37	12.0833261013031	65
37	12.2289688587189	66
37	12.2887609004974	67
37	12.4107010364532	68
37	12.4959199428558	69
37	12.5418469905853	70
37	12.66193318367	71
37	12.7459790706635	72
38	9.87677788734436	1
38	7.39109492301941	2
38	6.90643501281738	3
38	6.82925605773926	4
38	6.93191289901733	5
38	6.8727548122406	6
38	7.04944896697998	7
38	7.11766695976257	8
38	7.31605410575867	9
38	7.29825186729431	10
38	7.34803605079651	11
38	7.54341316223145	12
38	7.46740889549255	13
38	7.75171494483948	14
38	7.73946213722229	15
38	7.69434499740601	16
38	7.86842703819275	17
38	8.0272068977356	18
38	8.10652995109558	19
38	8.15849590301514	20
38	8.18192195892334	21
38	8.22545504570007	22
38	8.3850269317627	23
38	8.46803593635559	24
38	8.54382300376892	25
38	8.57829403877258	26
38	8.74823188781738	27
38	8.79869604110718	28
38	8.85636496543884	29
38	9.03131794929504	30
38	9.07331991195679	31
38	9.20082902908325	32
38	9.21925711631775	33
38	9.39239001274109	34
38	9.38859295845032	35
38	9.52423310279846	36
38	9.59674501419067	37
38	9.76996898651123	38
38	9.72494387626648	39
38	9.88902997970581	40
38	10.0021951198578	41
38	10.1165838241577	42
38	10.152801990509	43
38	10.280513048172	44
38	10.3351728916168	45
38	10.4712500572205	46
38	10.5135111808777	47
38	10.6199431419373	48
38	10.6982409954071	49
38	10.7738769054413	50
38	10.9046399593353	51
38	10.9634470939636	52
38	11.0753700733185	53
38	11.1928107738495	54
38	11.1604750156403	55
38	11.3092179298401	56
38	11.3915498256683	57
38	11.4415838718414	58
38	11.5661771297455	59
38	11.6895821094513	60
38	11.8074309825897	61
38	11.8916909694672	62
38	11.9357950687408	63
38	12.0370910167694	64
38	12.1680200099945	65
38	12.213525056839	66
38	12.2917311191559	67
38	12.4076509475708	68
38	12.4891710281372	69
38	12.5671348571777	70
38	12.7163500785828	71
38	12.7860200405121	72
39	8.80386209487915	1
39	7.20619487762451	2
39	6.89774799346924	3
39	6.79465293884277	4
39	6.867840051651	5
39	6.88720798492432	6
39	7.04838514328003	7
39	7.11152482032776	8
39	7.24408721923828	9
39	7.22338199615479	10
39	7.42409491539001	11
39	7.4085750579834	12
39	7.56154608726501	13
39	7.64127087593079	14
39	7.74259305000305	15
39	7.74649596214294	16
39	7.94275999069214	17
39	7.95044422149658	18
39	8.08237195014954	19
39	8.14418506622314	20
39	8.21353721618652	21
39	8.32556819915771	22
39	8.40087914466858	23
39	8.52116990089417	24
39	8.58689498901367	25
39	8.71081495285034	26
39	8.74206304550171	27
39	8.85145092010498	28
39	8.92326307296753	29
39	8.9606249332428	30
39	9.0324809551239	31
39	9.21128511428833	32
39	9.27739787101746	33
39	9.37901496887207	34
39	9.42243695259094	35
39	9.58517289161682	36
39	9.58836507797241	37
39	9.59130001068115	38
39	9.72066402435303	39
39	9.94566988945007	40
39	9.95555901527405	41
39	10.087100982666	42
39	10.1037130355835	43
39	10.2548699378967	44
39	10.336226940155	45
39	10.4268651008606	46
39	10.4645898342133	47
39	10.5577840805054	48
39	10.6526811122894	49
39	10.835608959198	50
39	10.863783121109	51
39	10.9467120170593	52
39	11.0461020469666	53
39	11.1475789546967	54
39	11.2593729496002	55
39	11.3721749782562	56
39	11.3737950325012	57
39	11.5114459991455	58
39	11.5991621017456	59
39	11.6644568443298	60
39	11.7452790737152	61
39	11.8965020179749	62
39	11.968652009964	63
39	12.0268371105194	64
39	12.1984128952026	65
39	12.2693710327148	66
39	12.3384170532227	67
39	12.4268679618835	68
39	12.5239889621735	69
39	12.5512199401855	70
39	12.6863570213318	71
39	12.8275158405304	72
40	9.14703702926636	1
40	7.181471824646	2
40	6.97042202949524	3
40	6.80633616447449	4
40	7.07058691978455	5
40	6.97589588165283	6
40	7.05709981918335	7
40	7.18762898445129	8
40	7.27440285682678	9
40	7.260498046875	10
40	7.41459989547729	11
40	7.49057102203369	12
40	7.62072205543518	13
40	7.66680192947388	14
40	7.79737401008606	15
40	7.84017777442932	16
40	7.92423105239868	17
40	7.93486905097961	18
40	8.11732888221741	19
40	8.15353393554688	20
40	8.28129982948303	21
40	8.30519890785217	22
40	8.42284393310547	23
40	8.52896094322205	24
40	8.51194882392883	25
40	8.67585802078247	26
40	8.78576803207397	27
40	8.88913989067078	28
40	8.93368315696716	29
40	9.02555584907532	30
40	9.13184905052185	31
40	9.22586512565613	32
40	9.23210382461548	33
40	9.44396305084229	34
40	9.42696404457092	35
40	9.59766221046448	36
40	9.60481190681458	37
40	9.74758219718933	38
40	9.76814007759094	39
40	9.89674592018127	40
40	9.93494486808777	41
40	9.99175095558167	42
40	10.1555829048157	43
40	10.206423997879	44
40	10.301570892334	45
40	10.4409260749817	46
40	10.5780711174011	47
40	10.5844540596008	48
40	10.6860809326172	49
40	10.8070678710938	50
40	10.8723092079163	51
40	10.9857330322266	52
40	11.0187289714813	53
40	11.1706068515778	54
40	11.2266249656677	55
40	11.3738338947296	56
40	11.4238660335541	57
40	11.4935071468353	58
40	11.6358208656311	59
40	11.7494230270386	60
40	11.7990250587463	61
40	11.8807129859924	62
40	11.9773468971252	63
40	12.0320060253143	64
40	12.1806199550629	65
40	12.2520229816437	66
40	12.2851209640503	67
40	12.4130041599274	68
40	12.5175738334656	69
40	12.5661799907684	70
40	12.689651966095	71
40	12.8335938453674	72
41	8.76102590560913	1
41	7.14238595962524	2
41	6.93116497993469	3
41	6.88658022880554	4
41	6.94799995422363	5
41	7.05270195007324	6
41	7.07753109931946	7
41	7.21190285682678	8
41	7.2800121307373	9
41	7.39689016342163	10
41	7.3817400932312	11
41	7.38275814056396	12
41	7.65953779220581	13
41	7.68585300445557	14
41	7.71923112869263	15
41	7.75383496284485	16
41	7.89380812644958	17
41	7.98112010955811	18
41	8.04246020317078	19
41	8.14514303207397	20
41	8.264004945755	21
41	8.23206305503845	22
41	8.41441798210144	23
41	8.49879908561707	24
41	8.55929708480835	25
41	8.82641291618347	26
41	8.72176504135132	27
41	8.84489107131958	28
41	8.85980796813965	29
41	9.03281593322754	30
41	9.07293295860291	31
41	9.2303409576416	32
41	9.2955219745636	33
41	9.39916396141052	34
41	9.45705485343933	35
41	9.58803105354309	36
41	9.603679895401	37
41	9.7695689201355	38
41	9.76980996131897	39
41	9.93364095687866	40
41	10.0150320529938	41
41	10.1683940887451	42
41	10.1581790447235	43
41	10.2392950057983	44
41	10.3708729743958	45
41	10.4552090167999	46
41	10.58926820755	47
41	10.7149169445038	48
41	10.7390069961548	49
41	10.8725600242615	50
41	10.9370319843292	51
41	10.9686229228973	52
41	11.0902631282806	53
41	11.1578199863434	54
41	11.2873520851135	55
41	11.345832824707	56
41	11.3876299858093	57
41	11.4741730690002	58
41	11.5988111495972	59
41	11.716481924057	60
41	11.8025670051575	61
41	11.9309570789337	62
41	11.9863300323486	63
41	12.0892970561981	64
41	12.2022099494934	65
41	12.2307090759277	66
41	12.3286080360413	67
41	12.475047826767	68
41	12.5452148914337	69
41	12.5937840938568	70
41	12.7207410335541	71
41	12.7788348197937	72
42	8.7070050239563	1
42	7.11327385902405	2
42	7.01293802261353	3
42	6.8695330619812	4
42	7.00183486938477	5
42	7.02187395095825	6
42	7.02747797966003	7
42	7.17323398590088	8
42	7.34154295921326	9
42	7.38351988792419	10
42	7.40828204154968	11
42	7.50664591789246	12
42	7.59756803512573	13
42	7.71221303939819	14
42	7.75459003448486	15
42	7.83218097686768	16
42	8.00727701187134	17
42	8.04439997673035	18
42	8.2080819606781	19
42	8.16974711418152	20
42	8.31743884086609	21
42	8.39661002159119	22
42	8.3492968082428	23
42	8.42467594146729	24
42	8.50748801231384	25
42	8.72629904747009	26
42	8.71948599815369	27
42	8.87325096130371	28
42	8.89927387237549	29
42	9.03489685058594	30
42	9.08041381835938	31
42	9.16306591033936	32
42	9.28592109680176	33
42	9.38384699821472	34
42	9.42720890045166	35
42	9.58057594299316	36
42	9.59851098060608	37
42	9.69013905525208	38
42	9.78991794586182	39
42	9.89977407455444	40
42	9.97119498252869	41
42	10.1231861114502	42
42	10.1246960163116	43
42	10.2575619220734	44
42	10.3543238639832	45
42	10.4119820594788	46
42	10.5228860378265	47
42	10.6346051692963	48
42	10.7006061077118	49
42	10.7719130516052	50
42	10.882611989975	51
42	11.0988399982452	52
42	11.0283110141754	53
42	11.1844761371613	54
42	11.3036630153656	55
42	11.3099989891052	56
42	11.4878690242767	57
42	11.5858929157257	58
42	11.6427321434021	59
42	11.815664768219	60
42	11.8449618816376	61
42	11.9044761657715	62
42	11.9771728515625	63
42	12.070319890976	64
42	12.1532800197601	65
42	12.2381072044373	66
42	12.3637142181396	67
42	12.4323871135712	68
42	12.5943920612335	69
42	12.7010500431061	70
42	12.6991879940033	71
42	12.7977771759033	72
43	8.72677707672119	1
43	7.19792699813843	2
43	6.92094492912292	3
43	6.94982504844666	4
43	6.9994170665741	5
43	6.91119003295898	6
43	7.12408590316772	7
43	7.12451004981995	8
43	7.37433695793152	9
43	7.35111498832703	10
43	7.44545793533325	11
43	7.45151591300964	12
43	7.64295887947083	13
43	7.66904401779175	14
43	7.82419204711914	15
43	7.83159995079041	16
43	7.83133101463318	17
43	8.04605007171631	18
43	8.06653499603271	19
43	8.12474799156189	20
43	8.29909610748291	21
43	8.35773801803589	22
43	8.43204212188721	23
43	8.50976705551147	24
43	8.59046101570129	25
43	8.7347469329834	26
43	8.75967407226562	27
43	8.92493987083435	28
43	8.87378096580505	29
43	9.01201605796814	30
43	9.11501002311707	31
43	9.2098228931427	32
43	9.25481200218201	33
43	9.40372705459595	34
43	9.44702386856079	35
43	9.57125496864319	36
43	9.64007902145386	37
43	9.76089978218079	38
43	9.80691695213318	39
43	9.97899293899536	40
43	9.99964809417725	41
43	10.1553659439087	42
43	10.2129440307617	43
43	10.3805949687958	44
43	10.3373100757599	45
43	10.4903240203857	46
43	10.5523359775543	47
43	10.6267268657684	48
43	10.6951448917389	49
43	10.8543071746826	50
43	10.8796758651733	51
43	10.9970319271088	52
43	11.0756311416626	53
43	11.1744530200958	54
43	11.262396812439	55
43	11.3779089450836	56
43	11.440239906311	57
43	11.5460660457611	58
43	11.660089969635	59
43	11.7950081825256	60
43	11.8664400577545	61
43	11.9106619358063	62
43	11.9510769844055	63
43	12.1138730049133	64
43	12.1520278453827	65
43	12.2828648090363	66
43	12.3939759731293	67
43	12.4554841518402	68
43	12.548308134079	69
43	12.7041640281677	70
43	12.6938090324402	71
43	12.8117768764496	72
44	8.32507395744324	1
44	7.1553738117218	2
44	6.96176886558533	3
44	6.90415906906128	4
44	6.93446397781372	5
44	6.98828482627869	6
44	7.04117393493652	7
44	7.17680191993713	8
44	7.28328013420105	9
44	7.41850996017456	10
44	7.5375599861145	11
44	7.5300509929657	12
44	7.55360293388367	13
44	7.65146899223328	14
44	7.78535389900208	15
44	7.88955307006836	16
44	7.97553300857544	17
44	7.98258399963379	18
44	8.14592504501343	19
44	8.19895505905151	20
44	8.27347993850708	21
44	8.32627582550049	22
44	8.4786901473999	23
44	8.50736403465271	24
44	8.63234496116638	25
44	8.73309898376465	26
44	8.76521992683411	27
44	8.83868408203125	28
44	8.93103909492493	29
44	9.09079909324646	30
44	9.10368323326111	31
44	9.20653676986694	32
44	9.26707291603088	33
44	9.43021583557129	34
44	9.47649312019348	35
44	9.58722496032715	36
44	9.63321018218994	37
44	9.81691193580627	38
44	9.75141906738281	39
44	9.99569988250732	40
44	9.94954013824463	41
44	10.1897671222687	42
44	10.1871509552002	43
44	10.333683013916	44
44	10.3398768901825	45
44	10.4839279651642	46
44	10.5372188091278	47
44	10.7199409008026	48
44	10.7374711036682	49
44	10.7987380027771	50
44	10.9318578243256	51
44	10.979504108429	52
44	11.0291199684143	53
44	11.2166790962219	54
44	11.3742759227753	55
44	11.4523098468781	56
44	11.5187010765076	57
44	11.6240379810333	58
44	11.6915678977966	59
44	11.7396059036255	60
44	11.8467090129852	61
44	11.9587190151215	62
44	12.025465965271	63
44	12.0843300819397	64
44	12.2187240123749	65
44	12.287143945694	66
44	12.4596171379089	67
44	12.447016954422	68
44	12.5315141677856	69
44	12.6254069805145	70
44	12.7202479839325	71
44	12.8507809638977	72
45	8.28497385978699	1
45	7.09059691429138	2
45	6.9020471572876	3
45	7.02350211143494	4
45	6.98738789558411	5
45	7.01021409034729	6
45	7.120854139328	7
45	7.21242499351501	8
45	7.37599301338196	9
45	7.37869381904602	10
45	7.44490194320679	11
45	7.50576400756836	12
45	7.61509299278259	13
45	7.69302320480347	14
45	7.75868391990662	15
45	7.76410007476807	16
45	7.97794413566589	17
45	8.04299592971802	18
45	8.11262679100037	19
45	8.21369194984436	20
45	8.28758096694946	21
45	8.33991980552673	22
45	8.34979701042175	23
45	8.52805113792419	24
45	8.60667276382446	25
45	8.71041512489319	26
45	8.78369998931885	27
45	8.92192912101746	28
45	8.97578406333923	29
45	9.11588788032532	30
45	9.12231707572937	31
45	9.25561499595642	32
45	9.2810800075531	33
45	9.40753507614136	34
45	9.50083494186401	35
45	9.62029695510864	36
45	9.68089199066162	37
45	9.78867292404175	38
45	9.86111211776733	39
45	9.89995312690735	40
45	9.9998037815094	41
45	10.1731450557709	42
45	10.1787099838257	43
45	10.2286338806152	44
45	10.3659501075745	45
45	10.5890078544617	46
45	10.5181441307068	47
45	10.6237359046936	48
45	10.7271449565887	49
45	10.7842588424683	50
45	10.867164850235	51
45	10.9929990768433	52
45	11.1244468688965	53
45	11.2181239128113	54
45	11.3156199455261	55
45	11.37140417099	56
45	11.489266872406	57
45	11.5975430011749	58
45	11.6595509052277	59
45	11.7727999687195	60
45	11.8097939491272	61
45	11.8591871261597	62
45	12.0341398715973	63
45	12.0985910892487	64
45	12.1633648872375	65
45	12.2646460533142	66
45	12.3945209980011	67
45	12.5630362033844	68
45	12.645003080368	69
45	12.6369149684906	70
45	12.8256499767303	71
45	12.8783440589905	72
46	8.42278790473938	1
46	7.10203289985657	2
46	6.99270296096802	3
46	6.93232202529907	4
46	7.00326108932495	5
46	7.02591609954834	6
46	7.2209300994873	7
46	7.18826699256897	8
46	7.33125495910645	9
46	7.32922410964966	10
46	7.44776391983032	11
46	7.63129496574402	12
46	7.62860894203186	13
46	7.75004100799561	14
46	7.78595495223999	15
46	7.86812782287598	16
46	7.93232393264771	17
46	7.98358678817749	18
46	8.14394807815552	19
46	8.26667594909668	20
46	8.26413798332214	21
46	8.28330993652344	22
46	8.38697600364685	23
46	8.48127293586731	24
46	8.56269407272339	25
46	8.79348587989807	26
46	8.79347681999207	27
46	8.8954119682312	28
46	8.91109395027161	29
46	9.04081702232361	30
46	9.14796209335327	31
46	9.25081396102905	32
46	9.30665898323059	33
46	9.45916199684143	34
46	9.46941184997559	35
46	9.60743808746338	36
46	9.69628500938416	37
46	9.76446580886841	38
46	9.8801851272583	39
46	10.0142240524292	40
46	9.97969388961792	41
46	10.1710920333862	42
46	10.2153131961823	43
46	10.3937802314758	44
46	10.363009929657	45
46	10.5096340179443	46
46	10.5624029636383	47
46	10.6816289424896	48
46	10.7729799747467	49
46	10.9035289287567	50
46	10.8968939781189	51
46	11.0117089748383	52
46	11.1293671131134	53
46	11.2236289978027	54
46	11.2926290035248	55
46	11.3751909732819	56
46	11.4876849651337	57
46	11.5702750682831	58
46	11.6426191329956	59
46	11.7704169750214	60
46	11.8628339767456	61
46	12.0046010017395	62
46	12.0428521633148	63
46	12.1380758285522	64
46	12.1866500377655	65
46	12.3030910491943	66
46	12.4355599880219	67
46	12.537693977356	68
46	12.7028610706329	69
46	12.7380290031433	70
46	12.8039400577545	71
46	12.8441469669342	72
47	8.46707987785339	1
47	7.0694739818573	2
47	6.93277406692505	3
47	6.96194696426392	4
47	7.05794286727905	5
47	6.96699500083923	6
47	7.19533896446228	7
47	7.18860292434692	8
47	7.31424689292908	9
47	7.38195300102234	10
47	7.45390391349792	11
47	7.52212405204773	12
47	7.58747982978821	13
47	7.70475196838379	14
47	7.87241816520691	15
47	7.83377814292908	16
47	8.02406692504883	17
47	7.99901604652405	18
47	8.13653612136841	19
47	8.24993991851807	20
47	8.29542088508606	21
47	8.31044006347656	22
47	8.48044586181641	23
47	8.57925391197205	24
47	8.65046095848083	25
47	8.71369194984436	26
47	8.83119702339172	27
47	8.92030215263367	28
47	8.91599798202515	29
47	9.09253001213074	30
47	9.13175010681152	31
47	9.31187605857849	32
47	9.29313397407532	33
47	9.47860193252563	34
47	9.50657200813293	35
47	9.63585996627808	36
47	9.69412899017334	37
47	9.81625509262085	38
47	9.88857102394104	39
47	9.90452408790588	40
47	10.0290329456329	41
47	10.1799490451813	42
47	10.2076170444489	43
47	10.4023270606995	44
47	10.3487339019775	45
47	10.5169911384583	46
47	10.58145403862	47
47	10.6796789169312	48
47	10.8105750083923	49
47	10.8697869777679	50
47	10.9307141304016	51
47	11.0619518756866	52
47	11.1667668819427	53
47	11.2915041446686	54
47	11.3907039165497	55
47	11.415726184845	56
47	11.456286907196	57
47	11.6248600482941	58
47	11.6797931194305	59
47	11.7986221313477	60
47	11.9018130302429	61
47	11.9916009902954	62
47	12.1392600536346	63
47	12.133474111557	64
47	12.2437789440155	65
47	12.3387429714203	66
47	12.4645040035248	67
47	12.5550770759583	68
47	12.6776208877563	69
47	12.6568410396576	70
47	12.7718451023102	71
47	12.8796148300171	72
48	8.17392086982727	1
48	7.18620705604553	2
48	7.03951287269592	3
48	7.00970005989075	4
48	7.00857090950012	5
48	7.19367694854736	6
48	7.21665811538696	7
48	7.22343397140503	8
48	7.23696708679199	9
48	7.33937001228333	10
48	7.53942894935608	11
48	7.5517270565033	12
48	7.65528011322021	13
48	7.78443908691406	14
48	7.82011008262634	15
48	7.87743997573853	16
48	7.91295099258423	17
48	8.03047704696655	18
48	8.21108102798462	19
48	8.13904404640198	20
48	8.3580207824707	21
48	8.38961601257324	22
48	8.40433216094971	23
48	8.57593417167664	24
48	8.60742497444153	25
48	8.71640682220459	26
48	8.77027106285095	27
48	8.95690298080444	28
48	9.03527498245239	29
48	9.09354305267334	30
48	9.09714889526367	31
48	9.26407098770142	32
48	9.36681008338928	33
48	9.44847702980042	34
48	9.5281720161438	35
48	9.76234984397888	36
48	9.6615469455719	37
48	9.77131605148315	38
48	9.83334612846375	39
48	10.1107289791107	40
48	10.0438549518585	41
48	10.1349270343781	42
48	10.2399201393127	43
48	10.3685488700867	44
48	10.3958668708801	45
48	10.5291168689728	46
48	10.6062700748444	47
48	10.6856060028076	48
48	10.7819840908051	49
48	10.9154818058014	50
48	10.8841979503632	51
48	11.0756170749664	52
48	11.1827428340912	53
48	11.2186541557312	54
48	11.358433008194	55
48	11.4121589660645	56
48	11.5080499649048	57
48	11.5490159988403	58
48	11.6715760231018	59
48	11.7293338775635	60
48	11.8486862182617	61
48	11.9559550285339	62
48	12.0465919971466	63
48	12.1724019050598	64
48	12.2438180446625	65
48	12.3296401500702	66
48	12.5151250362396	67
48	12.5010039806366	68
48	12.6367428302765	69
48	12.6622660160065	70
48	12.8550641536713	71
48	12.8904809951782	72
49	8.38788390159607	1
49	7.04432106018066	2
49	6.9916729927063	3
49	6.91216611862183	4
49	7.04729604721069	5
49	7.04086494445801	6
49	7.21751880645752	7
49	7.24814891815186	8
49	7.35085821151733	9
49	7.46448802947998	10
49	7.54693388938904	11
49	7.56159496307373	12
49	7.65242195129395	13
49	7.7749981880188	14
49	7.89605903625488	15
49	7.88031601905823	16
49	7.98037004470825	17
49	8.0301411151886	18
49	8.15436005592346	19
49	8.23590111732483	20
49	8.29937195777893	21
49	8.32736897468567	22
49	8.47543406486511	23
49	8.54217410087585	24
49	8.63817596435547	25
49	8.67194700241089	26
49	8.76210713386536	27
49	8.9306948184967	28
49	9.01091599464417	29
49	9.08063316345215	30
49	9.14987897872925	31
49	9.24975681304932	32
49	9.36308693885803	33
49	9.48186993598938	34
49	9.61638307571411	35
49	9.62225699424744	36
49	9.7315309047699	37
49	9.82840490341187	38
49	9.86912703514099	39
49	10.002592086792	40
49	10.0625169277191	41
49	10.2704060077667	42
49	10.2482631206512	43
49	10.3824031352997	44
49	10.4504759311676	45
49	10.4466590881348	46
49	10.622006893158	47
49	10.7648510932922	48
49	10.7662510871887	49
49	10.9012331962585	50
49	10.9505221843719	51
49	11.0985369682312	52
49	11.1328420639038	53
49	11.2454349994659	54
