name	namecustom	mz	mzmin	mzmax	rt	rtmin	rtmax	npeaks	sample	blanc	isotopes	adduct	pcgroup	fold	tstat	pvalue	norm.b1	CV.samp	CV.pool	CV.ind	sample_mean	sample_sd	sample_CV	pool_mean	pool_sd	pool_CV	poolCV_over_sampleCV
M375T1885	M375.1993T31.41	375.199287490136	375.196698501274	375.20113347017	31.4111983471034	31.4073356902862	31.4170928623792	15	15	0		[M+H+NH3]+ 357.166 [M+H]+ 374.194	145	27.8406225808063	-11.9766352537343	3.37507799486048e-14	0	0.550550397215641	0.137537292426852	1	925.764717949761	509.680133195467	0.550550397215641	925.764717949762	127.327172731118	0.137537292426852	0.24981780618529
M375T1419	M375.1663T23.65	375.166297505167	375.165083275371	375.168258186787	23.6529525375594	23.6445937487754	23.6587757306726	36	36	0	[353][M+1]+		26	1743.39660581786	-18.6867467598621	0	1	0.33769381690644	0.0228985210574458	1	96198.1768957025	32485.5295353507	0.33769381690644	109424.026690923	2505.6483793726	0.0228985210574458	0.0678085292387509
M376T1294	M376.1128T21.57	376.112807037684	376.112120353701	376.113917820889	21.5706637505701	21.5670094587208	21.5738712623853	36	36	0	[355][M+1]+		95	236.792980634563	-10.7219841116765	1.32271971153841e-12	1	0.597862068910565	0.0240357492940107	1	9451.99646970733	5650.99016471458	0.597862068910565	12100.5857595024	290.846645626077	0.0240357492940107	0.0402028336365428
M376T1475	M376.1532T24.58	376.153175618549	376.144124174164	376.157464955773	24.5841074656328	24.5714855258151	24.6611358625483	21	21	0		[M+H]+ 375.147	163	25.8169028035996	-6.24307126584777	3.53093550176098e-07	0	0.478570962507407	0.180693894297856	1	1064.37464565701	509.378798640555	0.478570962507407	1064.37464565701	192.325999715665	0.180693894297856	0.377569699070615
M376T1650	M376.1948T27.5	376.194752164492	376.190318544709	376.213690173534	27.5026643226405	27.2062318357316	27.5157465552552	27	26	0		[M+K]+ 337.229	317	23.1613381121128	-14.3347106385573	0	1	0.456587071814116	0.0742156743065847	1	721.745907203166	329.539850363716	0.456587071814116	792.047160338642	58.7823140871479	0.0742156743065847	0.162544405849492
M376T1728	M376.2151T28.8	376.215126559184	376.177993183097	376.220453553019	28.7995063145551	28.7931796896363	29.0441986160881	30	30	0		[3M+2H]2+ 250.145	318	22.3297936688278	-13.8884485156618	4.44089209850063e-16	1	0.451675615543585	0.0772682809125798	1	594.693411322708	268.608512618899	0.451675615543585	724.026017552767	55.9442457122837	0.0772682809125798	0.171070295259549
M376T1698	M376.2143T28.31	376.214311924268	376.171715801642	376.217977890313	28.3062784870058	28.1663832887755	28.3142366814847	29	29	0			1400	57.7457023256902	-8.6878799361819	2.64222421719751e-10	1	0.731345997662129	0.0501417266092226	1	1498.32749853383	1095.79581923983	0.731345997662129	966.87471375564	48.4807675625056	0.0501417266092226	0.0685608819485019
M376T1757	M376.2142T29.29	376.214178942864	376.210388506519	376.215243847403	29.2896066204619	29.286434935766	29.2956953211781	9	9	0			403	24.5910536434829	-14.7476047060073	0	1	0.379169674483232	0.139681754050911	1	366.376443393886	138.918836779984	0.379169674483232	473.182540456328	66.094967237206	0.139681754050911	0.368388516938445
M377T1475	M377.1428T24.59	377.14278944949	377.141570732407	377.146369218201	24.5864315739653	24.5806543464612	24.5957795020274	17	17	0			163	48.8141247349282	-5.33139117412897	5.85221857152263e-06	0	0.446270319215064	0.197145559466056	1	1072.85802035862	478.784691217881	0.446270319215064	1072.85802035862	211.509194651245	0.197145559466056	0.441762651419013
M377T1319	M377.1622T21.99	377.162247335243	377.158769339993	377.1639342277	21.9871130077989	21.9809945000313	21.9939516093082	13	13	0		[M+H]+ 376.156	531	15.1697734006549	-8.51798868534781	3.27218696583031e-10	1	0.742529437677685	0.0605322099021289	1	572.780913466476	425.306689588773	0.742529437677685	724.799825208332	43.8737351565371	0.0605322099021289	0.0815216297571283
M377T1442	M377.1786T24.03	377.178565075659	377.176996294398	377.179432683104	24.0306369189222	24.0156842738803	24.0362557599055	36	36	0			25	349.873401454945	-14.1033567376023	4.44089209850063e-16	1	0.448304576505938	0.0448980376907593	1	12418.5986244964	5567.31459715207	0.448304576505938	13845.0269145354	621.614540238388	0.0448980376907593	0.100150745818149
M377T1378	M377.2073T22.96	377.207261676287	377.204246263138	377.211222279032	22.9586197916042	22.9502551068567	22.9643922243001	31	31	0			1386	30.6860063086501	-9.19172049292351	3.56208396112834e-11	1	0.6256897743281	0.0788557680144205	1	1015.26476943146	635.240784468844	0.6256897743281	770.08328551395	60.7255089142707	0.0788557680144205	0.126030137058097
M377T2278	M377.165T37.97	377.164998214634	377.15963152976	377.168404805553	37.9740007940951	37.9656875082153	38.2812151186174	35	28	0			649	13.3999024898614	-24.6570612358997	0	0	0.235727093635701	0.100243031310747	1	1150.55370076497	271.216679953127	0.235727093635701	1150.55370076497	115.334990650479	0.100243031310747	0.425250359492681
M377T2648	M377.2315T44.13	377.231452160303	377.225103174666	377.232664852973	44.1339823280454	44.0809838813967	44.4742618383052	28	27	0		[M+Na]+ 354.241	295	66.8678944795028	-8.53566631727341	3.44124506668209e-10	0	0.768093783707898	0.231941147295056	1	854.42309612698	656.27706879159	0.768093783707898	854.42309612698	198.175873191085	0.231941147295056	0.301969827402303
M378T1294	M378.1128T21.56	378.112847360452	378.112012231302	378.113702905208	21.5637108438224	21.5586249746843	21.5693932021478	14	14	0	[355][M+3]+		95	180.199559536126	-10.2019062967288	4.94426721786567e-12	0	0.543079563872564	0.272079361643882	1	1825.87402513292	991.594869255431	0.543079563872564	1825.87402513292	496.782639200311	0.272079361643882	0.500993555536784
M378T2193	M378.1563T36.55	378.156261597664	378.151586279508	378.162141934765	36.545961559812	36.5343718923985	36.7768525361902	23	22	0			157	14.2054865068943	-12.0144631281311	1.26565424807268e-14	1	0.491047604466283	0.047816263752348	1	641.201137841884	314.860282718312	0.491047604466283	677.164609936871	32.3794815924973	0.047816263752348	0.0973760248852435
M378T1419	M378.1774T23.65	378.177416521885	378.176001663413	378.179626934207	23.6510444921604	23.6375918708993	23.6577701285109	36	36	0		[M+H-C6H10O4]+ 523.235	28	915.599292499429	-18.378145736258	0	1	0.335652084604973	0.0309206644551183	1	32455.0645651847	10893.6100772933	0.335652084604973	37465.7175443174	1158.46488075808	0.0309206644551183	0.0921211750897022
M378T1442	M378.1769T24.03	378.176866704678	378.174275487387	378.177663390973	24.0276548906194	24.0117161478931	24.0362557599055	35	35	0		[M+Na+HCOOH]+ 309.185	87	247.119110077564	-14.7287278182923	0	1	0.421715168380519	0.0340443770575852	1	5867.31758399508	2474.33682287646	0.421715168380519	6575.29482630803	223.85181633162	0.0340443770575852	0.0807283674151995
M378T2096	M378.1939T34.94	378.193926492901	378.192476004108	378.197245142977	34.9364823901133	34.6669404289715	34.9488830162218	40	35	0			216	99.7574930469159	-13.1357042887839	4.21884749357559e-15	1	0.541250249049508	0.0623671755399387	1	2946.79774350301	1594.95501256953	0.541250249049508	3795.51307467268	236.715430192244	0.0623671755399387	0.115227984928343
M378T1811	M378.1869T30.19	378.186890813129	378.185717892199	378.189558916455	30.1887701538346	30.184784041982	30.2091727849067	34	34	0		[M+H-CO]+ 405.178	81	78.8514434437897	-6.50596688022836	1.67138891615792e-07	0	0.975710336259914	0.250484448897704	1	4282.94202507867	4178.91080347123	0.975710336259914	4282.94202507867	1072.81037281265	0.250484448897704	0.256720093647731
M378T1573	M378.181T26.22	378.181013593845	378.173418231121	378.193394391544	26.2170989034137	25.8215087700524	26.2214345529679	42	34	0		[M+H-CH2]+ 391.184	1057	99.9246973586351	-10.0753930453656	6.84186041155499e-12	1	0.652946192879591	0.0352522603812617	1	2477.38581348764	1617.59963521066	0.652946192879591	2993.16183547356	105.515720387369	0.0352522603812617	0.0539895335414913
M378T2584	M378.1937T43.06	378.193660792283	378.192309255452	378.194736372115	43.0627072457398	43.0579506319737	43.0682304182925	32	32	0			282	32.5318923669733	-12.4328491729726	9.76996261670138e-15	1	0.521633679791154	0.0432778767320328	1	1826.13688812168	952.57450475328	0.521633679791154	2159.82703447709	93.4727281606116	0.0432778767320328	0.0829660323109504
M378T990	M378.1779T16.5	378.177889690048	378.176563242663	378.17845544852	16.5001038667191	16.4964956390994	16.503006171647	26	26	0	[356][M]+	[3M+2Na-H]+ 111.069	62	154.299344674023	-4.57683934981879	5.71776880669006e-05	0	0.516276577949731	0.291991806404999	1	5367.24130249024	2770.98097268012	0.516276577949731	5367.24130249024	1567.19048332564	0.291991806404999	0.56557244484066
M378T1377	M378.2078T22.96	378.207803372713	378.156442788672	378.212192097589	22.95633631373	22.8065352105524	22.9707693524104	15	15	0			1386	44.910730678534	-12.0444687161964	2.44249065417534e-14	1	0.508319543664659	0.154154845115405	1	569.677144778579	289.578026270033	0.508319543664659	389.601932865421	60.0590256175316	0.154154845115405	0.303263659713037
M378T2659	M378.2359T44.31	378.235866224414	378.23319808779	378.237785903963	44.3099349650506	44.1020244476048	44.3155608556328	13	13	0		[M+H-C2H4]+ 405.263	132	Inf	-11.6687676524609	1.28785870856518e-13	1	0.567326210598391	0.0602232709638472	1	415.480022638927	235.712706823076	0.567326210598391	461.147823162911	27.7718303087283	0.0602232709638472	0.106152809157762
M379T942	M379.1608T15.7	379.160801212082	379.158662084593	379.161538670992	15.7021526481347	15.7003036628097	15.7043840740291	15	15	0			176	20.9436282039108	-11.2884679582244	2.31814567541733e-13	1	0.567832592721556	0.0924887452650088	1	860.655019233175	488.707971009995	0.567832592721556	1042.92121376152	96.4584744710628	0.0924887452650088	0.162880303896824
M379T1341	M379.1588T22.35	379.158809828118	379.158524855731	379.161179147142	22.3521657059228	22.3448153648998	22.3663775155325	14	14	0			156	14.4337292404501	-19.3769046682165	0	1	0.3105924716912	0.0256368631888168	1	652.294431684029	202.597739807149	0.3105924716912	713.845159205628	18.3007506845539	0.0256368631888168	0.0825418048583796
M379T1671	M379.1614T27.85	379.161407099462	379.15968079801	379.166822790879	27.8542876390098	27.8503254999034	27.8574210977895	32	32	0		[M+H-CH2]+ 392.173	71	58.3374548652694	-12.7512095240367	9.32587340685131e-15	1	0.564307087247439	0.0383800477258243	1	2238.67761309401	1263.30164313113	0.564307087247439	2426.55078770005	93.1311350410643	0.0383800477258243	0.068012698392702
M379T1573	M379.1816T26.22	379.181578085222	379.179470707707	379.182738930784	26.2167504744598	26.2102055424065	26.2230285108356	25	25	0			1057	51.1939807250323	-10.1832613991758	4.44377867836465e-12	1	0.626022631002052	0.0494500959175896	1	920.670887079753	576.36081101666	0.626022631002052	1111.80621240012	54.9789238449578	0.0494500959175896	0.0789909077862515
M379T2584	M379.1943T43.06	379.194288754729	379.190951821011	379.196297169831	43.0609455381534	43.0567832297529	43.0653244019618	23	23	0		[M+Na+HCOOH]+ 310.203	282	12.0643935818472	-12.6192659988354	4.44089209850063e-16	1	0.462516889069476	0.0555541923326014	1	671.251981707981	310.465378361296	0.462516889069476	813.796918781507	45.2098305456663	0.0555541923326014	0.12011278646358
M379T990	M379.1788T16.5	379.178759361407	379.177906419917	379.179731737219	16.4992057766965	16.4963247626271	16.5010932624812	10	10	0	[356][M+1]+		62	25.7892050521034	-4.78982889883409	2.97065085730353e-05	0	0.453119988272817	0.284843981280683	1	1269.33853912354	575.162663961891	0.453119988272817	1269.33853912353	361.563443076954	0.284843981280683	0.628628152923553
M379T1871	M379.2097T31.19	379.209741158765	379.20728827392	379.211559786229	31.1889434591365	31.1844287225597	31.1902839547117	10	10	0			1506	33.1623995252283	-8.56121498173629	3.56882967622596e-10	1	0.798872148565282	0.0595830990193817	1	486.286252080588	388.480543017378	0.798872148565282	537.022654355343	31.9974739901056	0.0595830990193817	0.0745840233964706
M379T2657	M379.2443T44.28	379.244315473136	379.237215928054	379.246346319235	44.2849551343987	44.1309510212767	44.4842568084789	36	35	0			464	Inf	-9.07562174507923	1.00689234727724e-10	0	0.752536567940821	0.18217939863225	1	1998.49199930827	1503.93831021663	0.752536567940821	1998.49199930827	364.084070605343	0.18217939863225	0.24208710432604
M379T1736	M379.2468T28.93	379.246786525517	379.244366026452	379.249384930684	28.9283824481068	28.925551568624	28.9332497732476	19	19	0			800	26.5669691902588	-22.2658870426171	0	1	0.230954220156133	0.089901405125298	1	521.262245636208	120.387715437745	0.230954220156133	643.583289699977	57.8590420591896	0.089901405125298	0.38926071610435
M380T1773	M380.1389T29.55	380.138913979658	380.136364714244	380.15361043654	29.549607910938	29.5386880214066	29.7416275920051	19	17	0			776	17.1035136161326	-9.62821192491153	1.28062005444463e-11	1	0.661018652323871	0.13538523205101	1	326.788472355705	216.013275591545	0.661018652323871	452.014111638627	61.1960353945268	0.13538523205101	0.204813028460016
M380T1885	M380.1538T31.42	380.153765446859	380.149022040983	380.212603230065	31.4212378992348	31.1889060847458	31.7250872536164	23	18	0		[M+Na]+ 357.166	145	36.1544598300104	-5.12383823943018	1.09202753897364e-05	0	0.37271561439366	0.194557088671686	1	914.366305033366	340.798599161372	0.37271561439366	914.366305033367	177.896446286779	0.194557088671686	0.521998760336873
M381T1374	M381.1576T22.89	381.157588754617	381.154940442579	381.161368022419	22.8923135948062	22.8849970125122	22.9028627039056	21	21	0		[M+H-CH3]+ 395.179	161	29.928483751944	-9.99996104579165	6.28208596253899e-12	1	0.679201326367953	0.104079946548177	1	447.616376061418	304.021636324932	0.679201326367953	503.641226713933	52.4189519558447	0.104079946548177	0.153238726880508
M381T1979	M381.2014T32.99	381.201375883123	381.197030151351	381.203827378553	32.9859518813177	32.9793537551093	32.9902567375789	25	25	0		[M+K]+ 342.236	412	17.3858838536044	-9.23793170215555	4.06419342624531e-11	1	0.749601873467276	0.0693920218011981	1	467.456382510621	350.406180094197	0.749601873467276	641.469489541679	44.5128648030796	0.0693920218011981	0.0925718361404647
M381T1635	M381.209T27.25	381.20895926038	381.160470387385	381.21018504958	27.2453291191795	27.2371112570813	27.4169659624638	19	19	0			222	10.455185735897	-14.9539341271027	0	1	0.396559537090272	0.101850893256298	1	468.411527789047	185.753058627772	0.396559537090272	559.066260057625	56.9413979763269	0.101850893256298	0.256836322746445
M381T1801	M381.1555T30.02	381.155507379367	381.150644502805	381.209451477607	30.0160084632518	29.9212329208201	30.0298681601443	13	13	0			1281	18.9775697702431	-16.2772245821279	0	1	0.367243568598201	0.11152568478213	1	295.803780752097	108.63203604824	0.367243568598201	364.123025038057	40.6090697123102	0.11152568478213	0.303683152867274
M381T2651	M381.2423T44.19	381.242298251362	381.232839913323	381.244074608212	44.1890696995009	44.1390171496952	44.4642668704086	21	20	0		[M+Na+NaCOOH]+ 290.263	43	Inf	-7.81843162102315	3.46692918817837e-09	0	0.903602945702804	0.207475576781374	1	909.675236172146	821.985223038045	0.903602945702804	909.675236172147	188.735394308549	0.207475576781374	0.229609230213392
M382T1444	M382.1688T24.07	382.168813243572	382.168335924618	382.169749542246	24.0714886133657	24.0669174362563	24.0773057787195	36	36	0	[358][M]+		7	2663.02871368243	-14.3840177170626	4.44089209850063e-16	1	0.444752432982855	0.0275461637300155	1	257334.038447599	114449.939688873	0.444752432982855	243969.298312716	6720.41823641907	0.0275461637300155	0.0619359483775491
M382T1684	M382.1668T28.07	382.166773890783	382.162532760439	382.167350354966	28.0657708907518	28.0614032856446	28.0851053467111	34	34	0		[M+H]+ 381.165	110	734.968618896679	-7.43947776108413	1.04432515968256e-08	0	0.92998940380589	0.200121619388039	1	35416.2710401747	32936.7567896799	0.92998940380589	35416.2710401747	7087.56151324546	0.200121619388039	0.215186988764669
M382T1488	M382.1681T24.8	382.16814146952	382.162306246677	382.1803272051	24.7970612588333	24.7903262846898	25.0033039786927	11	10	0		[M+Na+CF3COOH]+ 225.188	134	297.287480255744	-4.61594481928919	5.08795491134251e-05	0	0.527447118037111	0.216967276534819	1	5896.12432352702	3109.89378203283	0.527447118037111	5896.12432352702	1279.26603658636	0.216967276534819	0.41135361084588
M382T1532	M382.1981T25.54	382.198098495483	382.197075416178	382.199260278681	25.5358969546638	25.5320259060302	25.5385936210774	36	36	0	[359][M]+	[M+K+NH3]+ 326.216	166	178.378262527311	-19.6946345722987	0	1	0.347009468861795	0.0545732591422389	1	3662.01175975528	1270.75275571833	0.347009468861795	3962.74601321103	216.25996509384	0.0545732591422389	0.157267348701583
M382T2836	M382.2339T47.26	382.233931996731	382.22856888101	382.243921103872	47.2598606856868	47.2499740721099	47.2932517551284	16	16	0			272	Inf	-10.2464503681033	4.46620518346208e-12	1	0.660664093274476	0.12498485314851	1	445.193264303643	294.12320429307	0.660664093274476	602.074371321444	75.2501768840919	0.12498485314851	0.189180635698002
M382T2621	M382.3579T43.68	382.357938206578	382.356771342341	382.35965206667	43.6756721010937	43.6688075683734	43.6795780171942	35	35	0		[M+H]+ 381.351	169	11.8791363953715	-11.7561294369653	4.57411886145564e-14	1	0.537177249235069	0.0986639219230432	1	1030.31486936345	553.46170737065	0.537177249235069	1304.11761733193	128.669358774903	0.0986639219230432	0.183671073306881
M383T1991	M383.1612T33.18	383.161177849998	383.159985373653	383.162405649826	33.1787888856199	33.1727141790936	33.1823843483145	18	18	0			337	58.2573775950369	-12.0661429377606	4.44089209850063e-14	1	0.568752868687241	0.0216219142700241	1	1474.7522832062	838.769591676583	0.568752868687241	1647.60032554144	35.6242729901209	0.0216219142700241	0.0380163608140218
M383T1514	M383.1157T25.23	383.115747732067	383.112486540517	383.116793127456	25.2317190479369	25.2284729571416	25.2388581082291	10	10	0			822	22.995436071429	-12.377873778613	1.55431223447522e-15	1	0.47208630218196	0.0926764911090937	1	233.746449703112	110.348497088504	0.47208630218196	288.322039611252	26.720674940588	0.0926764911090937	0.19631260360817
M383T1684	M383.1648T28.06	383.164760905675	383.150026649757	383.165474730344	28.0647709643479	28.0612738587613	28.2864297588866	36	35	0			110	560.463738275446	-7.62469294347571	6.07949202091618e-09	0	0.912260008587376	0.16749615165303	1	13548.6620483398	12359.902556566	0.912260008587376	13548.6620483398	2269.34875314439	0.16749615165303	0.183605715559533
M383T1444	M383.1702T24.07	383.170232229939	383.169797719172	383.171048955468	24.0708086171159	24.0666951416925	24.0773057787195	36	36	0	[358][M+1]+		7	1564.044112375	-13.9253641545551	8.88178419700125e-16	1	0.458159551720091	0.0199060994878081	1	89210.9690119824	40872.8575710447	0.458159551720091	84074.7385428347	1673.60010984512	0.0199060994878081	0.0434479635163637
M383T1974	M383.1969T32.9	383.196870151006	383.194399266915	383.200048458918	32.8997865037292	32.8934630209369	32.9193410955056	19	19	0			640	16.0051500698566	-14.6985194391097	0	1	0.389364654929514	0.120739962646251	1	485.576855874936	189.066464929503	0.389364654929514	431.037045335071	52.0433967529071	0.120739962646251	0.310094820158005
M383T2336	M383.1831T38.94	383.183074516982	383.180847993099	383.193286186421	38.9369159818931	38.932205654843	38.944834937882	13	13	0			668	11.0233279573549	-8.5732228417015	2.33115304837384e-10	1	0.536575617750531	0.174335796757541	1	791.73662375062	424.826567984709	0.536575617750531	594.868999410043	103.706960978511	0.174335796757541	0.324904432833536
M383T1532	M383.1997T25.54	383.19967245751	383.197909295322	383.201919863724	25.5366059975739	25.5320259060302	25.5406263976274	36	36	0	[359][M+1]+		166	23.3163753938616	-17.3464291230095	0	1	0.406055224541402	0.0368694778634559	1	1241.93272536023	504.293271661463	0.406055224541402	1357.72390043841	50.058571291899	0.0368694778634559	0.0907991712336573
M383T2835	M383.2494T47.24	383.249380116651	383.237483287197	383.25242269854	47.242976775373	47.2334954874439	47.2539067649294	12	12	0			54	31.21211295911	-7.62193902719603	4.31943725232031e-09	0	0.853826993946456	0.21345565011589	1	750.049261728923	640.412306453764	0.853826993946456	750.049261728923	160.10225278129	0.21345565011589	0.249998713591006
M384T1684	M384.1574T28.07	384.157367175786	384.142541643985	384.160515012646	28.0682851697694	27.6855965365952	28.0772499890007	38	36	0	[361][M]+	[M+K]+ 345.191	110	295.434398701592	-8.15172668759267	1.33038735583568e-09	0	0.852472726247039	0.216598921888319	1	8607.35448710124	7337.53494539388	0.852472726247039	8607.35448710123	1864.34370221671	0.216598921888319	0.254083110484816
M384T1991	M384.1565T33.18	384.156480470676	384.138279330399	384.160601404175	33.1822365234013	33.177157919911	33.2101554335082	9	9	0		[M+H-COCH2]+ 425.163	337	22.3734439015471	-15.2791213975723	0	1	0.408174169769493	0.116681056045916	1	557.175437660303	227.424621682948	0.408174169769493	727.458857599078	84.8806677346161	0.116681056045916	0.285860950269854
M384T1444	M384.1678T24.07	384.167782083853	384.167363195266	384.1687527082	24.0710080084663	24.0666951416925	24.0773057787195	36	36	0	[358][M+2]+		7	826.700949297162	-14.1163787155988	4.44089209850063e-16	1	0.451752292598248	0.0288979492315325	1	40466.747952673	18280.9461616155	0.451752292598248	38588.706924662	1115.13449361937	0.0288979492315325	0.0639685723902501
M384T1488	M384.1669T24.8	384.166924665581	384.146520624487	384.168100990546	24.7966215563878	24.7942888847976	24.8676818843415	11	11	0		[M+H-COCH2]+ 425.179	134	41.4256831273072	-5.24895083463378	7.46259587747211e-06	0	0.445250786208924	0.23288099935727	1	1114.14545228746	496.07413858209	0.445250786208924	1114.14545228746	259.463306358062	0.23288099935727	0.523033325421228
M384T2729	M384.2714T45.49	384.271354687652	384.265968561251	384.279242380917	45.4893730527259	45.4778141943923	45.7826183054166	23	22	0			34	95.8708003840326	-3.728346543233	0.000677533566592725	0	1.81109184475868	0.250940065854414	1	1014.18881818983	1836.78909766906	1.81109184475868	1014.18881818983	254.500608825367	0.250940065854414	0.138557338536219
M385T1710	M385.1378T28.51	385.137763207426	385.133725549543	385.154540745729	28.5056147386933	28.4732171896312	28.7417652389457	36	32	0			608	21.8873844990261	-7.87093861381521	2.64642086023059e-09	0	0.800983278470995	0.0890399078923609	1	742.234667460124	594.517557337039	0.800983278470995	742.234667460124	66.0885064251665	0.0890399078923609	0.111163254322025
M385T1684	M385.1565T28.07	385.156514538947	385.154520473599	385.194331144414	28.0694600623955	28.0643755870139	28.3154861167455	39	35	0	[361][M+1]+		110	87.4927649951481	-9.93117729870041	1.00626174059926e-11	1	0.702184203686483	0.0433557114769656	1	2425.15638636518	1702.90650597502	0.702184203686483	2675.83581033687	116.012765352698	0.0433557114769656	0.0617440712128629
M385T1444	M385.1684T24.07	385.168426979384	385.152618258296	385.169342352378	24.0699418050641	24.0650040142791	24.1357368393697	31	31	0	[358][M+3]+		7	231.221269420226	-12.3958802544948	2.30926389122033e-14	1	0.529025286655073	0.0405974310936594	1	8716.54915559246	4611.27491568033	0.529025286655073	8792.25068066575	356.942791166508	0.0405974310936594	0.0767400578341903
M385T1660	M385.1772T27.66	385.177214032705	385.174135884725	385.180128723043	27.6595673796098	27.6474504691131	27.6643969467347	24	24	0		[M+Na]+ 362.19 [2M+Na+2K]3+ 527.315	521	35.6379303955427	-12.0579471200916	4.21884749357559e-14	1	0.505525249513584	0.0290519731222587	1	839.417467495979	424.346724701966	0.505525249513584	770.828795881054	22.3940974597994	0.0290519731222587	0.0574688863715758
M386T1991	M386.1515T33.18	386.151543862696	386.147320136777	386.154501964345	33.1790941667052	33.173369283068	33.1881541234873	33	33	0		[M+H-NH3]+ 402.176	337	11.8413217727081	-12.166823495046	4.88498130835069e-15	1	0.497535403307873	0.121294972204591	1	707.791236796141	352.151198457146	0.497535403307873	843.233274403916	102.279956580809	0.121294972204591	0.243791640550922
M386T1906	M386.1966T31.76	386.196578894966	386.193719879143	386.199941770999	31.7596204752937	31.7509854015083	31.7695777196984	28	28	0		[M+H]+ 385.189	284	21.5224010670312	-10.7827226239178	6.33271213246189e-13	1	0.53581883255342	0.0716959808700985	1	552.44061693407	296.008086420705	0.53581883255342	673.170249984707	48.263601365223	0.0716959808700985	0.13380638475963
M386T2288	M386.1658T38.14	386.165835364999	386.160352205189	386.170718813219	38.1392876811029	38.131931039288	38.149242775754	30	30	0			229	20.7459286537522	-11.1758276446719	3.48832074337224e-13	1	0.56626989883431	0.0598181105018559	1	913.028551412066	517.020585440947	0.56626989883431	1087.9116430161	65.0768188781925	0.0598181105018559	0.105635335067243
M386T1685	M386.1628T28.08	386.162757427146	386.152012608133	386.195688358072	28.0775068556454	27.9538730011627	28.2143869093314	31	30	0	[361][M+2]+		110	27.5673183898848	-9.85159897215597	9.7213348482228e-12	1	0.67509263958573	0.0948560591924452	1	1009.19605194808	681.300826569125	0.67509263958573	1033.58816492201	98.0421001524527	0.0948560591924452	0.140508211214765
M386T1505	M386.1739T25.08	386.173926010907	386.171864164621	386.17571750091	25.0751916225293	25.0705619458784	25.0849835476908	22	22	0			1500	24.5171622574793	-12.8616333620263	8.88178419700125e-16	1	0.453046188595486	0.104087341297458	1	600.247961721996	271.94005127036	0.453046188595486	633.84593139921	65.9753377915549	0.104087341297458	0.229749954679335
M386T1650	M386.1969T27.51	386.196907951566	386.174781863212	386.202845422461	27.5055231928242	27.4834421594251	27.6626415983003	15	15	0			317	14.0584964663012	-14.9091465858054	0	1	0.385010357048032	0.0372624922866103	1	409.248557823382	157.564933368973	0.385010357048032	397.192830156564	14.8003947700059	0.0372624922866103	0.0967830906480306
M386T1885	M386.1956T31.41	386.195611868145	386.193537625032	386.20020913829	31.4149925144621	31.4087423971003	31.4218772402728	12	12	0		[M+Na]+ 363.204	145	13.838973204001	-12.0751938988944	5.32907051820075e-15	1	0.499665696941112	0.110711295263975	1	297.286374354973	148.543803433174	0.499665696941112	404.29182404082	44.7596715041944	0.110711295263975	0.221570734076274
M386T2036	M386.1751T33.93	386.175122499674	386.173633456976	386.176502893988	33.9280840179235	33.9204612087628	33.9403384604411	9	9	0			605	9.67857860748769	-8.68685440940571	1.95485405640738e-10	1	0.624144356797295	0.183447992969974	1	396.219182646597	247.29796690371	0.624144356797295	382.3320229463	70.1380422576486	0.183447992969974	0.293919172659527
M386T2390	M386.2477T39.84	386.247661532074	386.239726268982	386.249602991111	39.8414770668805	39.8322631513775	39.8592891475749	24	24	0			1587	19.9981516812788	-11.6250934096693	4.32986979603811e-14	1	0.581410090825618	0.0610957918885792	1	565.445705237365	328.755838839012	0.581410090825618	680.260908156212	41.5610788746478	0.0610957918885792	0.105082097563566
M386T2473	M386.2255T41.22	386.225544476632	386.218645591888	386.227092081765	41.2158197761358	41.1977789466764	41.4168722539366	11	9	0			755	23.669486868051	-8.86414376880118	6.17810247405259e-11	1	0.742808044687944	0.0511484631860082	1	417.157606722035	309.868026175897	0.742808044687944	507.060247039577	25.935352378792	0.0511484631860082	0.0688582515385867
M387T1518	M387.158T25.31	387.158021285144	387.157186821622	387.1588778944	25.3059938475349	25.3028518544958	25.3085444782913	36	36	0			402	258.692579291457	-13.7016354115715	1.33226762955019e-15	1	0.487693272810692	0.0580973041606573	1	4352.88583865981	2122.87314082732	0.487693272810692	5241.40127435256	304.511284064118	0.0580973041606573	0.119126728621514
M387T2509	M387.1484T41.82	387.148391993276	387.14498316948	387.150665836487	41.818605373048	41.8099728843292	41.8248612431916	35	35	0			406	31.6250194096174	-17.3294491741429	0	1	0.371450693853049	0.0716323219827841	1	1183.89588679967	439.758948601508	0.371450693853049	1464.27514279623	104.889428500166	0.0716323219827841	0.192844765585827
M387T1218	M387.142T20.3	387.14201373362	387.139952359207	387.143379149598	20.2960470783417	20.2886727267528	20.3011482509273	35	35	0		[M+K+NH3]+ 331.156 [M+Na+NH3]+ 347.13 [M+H+NH3]+ 369.112	250	16.9429400432199	-8.81267998290074	1.78325798572132e-10	0	0.721008633176413	0.167395055697465	1	1409.67149353027	1016.38531677801	0.721008633176413	1409.67149353027	235.972038174629	0.167395055697465	0.23216789369082
